time	S7_D14_HbO	S7_D13_HbO	S7_D12_HbO	S7_D11_HbO	S6_D22_HbO	S6_D12_HbO	S6_D11_HbO	S6_D10_HbO	S6_D9_HbO	S5_D21_HbO	S5_D10_HbO	S5_D9_HbO	S5_D8_HbO	S5_D7_HbO	S4_D20_HbO	S4_D8_HbO	S4_D7_HbO	S4_D6_HbO	S4_D5_HbO	S8_D23_HbO	S8_D16_HbO	S8_D15_HbO	S8_D9_HbO	S3_D19_HbO	S3_D4_HbO	S3_D3_HbO	S2_D18_HbO	S2_D3_HbO	S2_D2_HbO	S1_D17_HbO	S1_D2_HbO	S1_D1_HbO	S7_D14_HbR	S7_D13_HbR	S7_D12_HbR	S7_D11_HbR	S6_D22_HbR	S6_D12_HbR	S6_D11_HbR	S6_D10_HbR	S6_D9_HbR	S5_D21_HbR	S5_D10_HbR	S5_D9_HbR	S5_D8_HbR	S5_D7_HbR	S4_D20_HbR	S4_D8_HbR	S4_D7_HbR	S4_D6_HbR	S4_D5_HbR	S8_D23_HbR	S8_D16_HbR	S8_D15_HbR	S8_D9_HbR	S3_D19_HbR	S3_D4_HbR	S3_D3_HbR	S2_D18_HbR	S2_D3_HbR	S2_D2_HbR	S1_D17_HbR	S1_D2_HbR	S1_D1_HbR	S7_D14_HbT	S7_D13_HbT	S7_D12_HbT	S7_D11_HbT	S6_D22_HbT	S6_D12_HbT	S6_D11_HbT	S6_D10_HbT	S6_D9_HbT	S5_D21_HbT	S5_D10_HbT	S5_D9_HbT	S5_D8_HbT	S5_D7_HbT	S4_D20_HbT	S4_D8_HbT	S4_D7_HbT	S4_D6_HbT	S4_D5_HbT	S8_D23_HbT	S8_D16_HbT	S8_D15_HbT	S8_D9_HbT	S3_D19_HbT	S3_D4_HbT	S3_D3_HbT	S2_D18_HbT	S2_D3_HbT	S2_D2_HbT	S1_D17_HbT	S1_D2_HbT	S1_D1_HbT	
   1.4300000e+01	   7.0980930e-02	  -7.1766140e-02	  -6.7497662e-02	   3.6339685e-01	  -6.4228418e-15	   2.1471440e-01	   2.5084089e-01	   1.4196484e-01	   3.9664062e-01	  -8.9943840e-15	  -1.5853979e-01	   1.8398267e-01	  -3.9323553e-01	  -1.8231930e-01	   8.5341923e-16	   3.2266234e-02	   4.7424150e-01	   5.7817109e-01	   3.9042416e-01	  -1.9409141e-14	   1.3882101e-01	  -3.2483956e-01	   3.2308029e-15	   1.1869833e-15	  -8.9263074e-02	  -2.4905185e-01	   5.1585999e-16	  -4.3294206e-01	  -1.5404952e-01	   7.2290199e-16	   5.5120614e-02	   1.5556517e-01	   8.2316641e-02	  -2.4317965e-02	   7.8129550e-02	  -1.2665246e-01	   4.0193180e-15	  -1.4795126e-01	  -3.0026834e-02	  -2.7079300e-02	  -5.5424335e-02	   9.9253222e-15	  -3.3254001e-02	  -9.8411000e-03	  -2.0768260e-01	   1.6160683e-02	  -7.4173819e-16	   1.5277955e-02	  -9.7553525e-02	   5.7334592e-02	  -3.3984408e-02	   3.2245016e-14	  -7.2666011e-02	  -6.8540838e-02	  -1.5672312e-15	  -1.3722748e-15	   1.5816101e-02	  -3.1777501e-02	  -7.5659242e-17	  -9.3864848e-02	  -1.2985812e-03	  -8.4431695e-17	  -7.6390061e-02	   3.2804790e-02	   1.5329757e-01	  -9.6084105e-02	   1.0631889e-02	   2.3674439e-01	  -2.4035238e-15	   6.6763139e-02	   2.2081405e-01	   1.1488554e-01	   3.4121628e-01	   9.3093822e-16	  -1.9179379e-01	   1.7414157e-01	  -6.0091813e-01	  -1.6615862e-01	   1.1168103e-16	   4.7544189e-02	   3.7668798e-01	   6.3550569e-01	   3.5643975e-01	   1.2835875e-14	   6.6154996e-02	  -3.9338040e-01	   1.6635717e-15	  -1.8529145e-16	  -7.3446973e-02	  -2.8082935e-01	   4.4020075e-16	  -5.2680691e-01	  -1.5534811e-01	   6.3847030e-16	  -2.1269448e-02	   1.8836996e-01	
   1.4350000e+01	   7.6714171e-02	  -7.6096966e-02	  -6.8493523e-02	   3.6482680e-01	  -6.5295395e-15	   2.1582705e-01	   2.5217880e-01	   1.4839909e-01	   3.9970463e-01	  -9.0374243e-15	  -1.5457375e-01	   1.8331791e-01	  -3.8983336e-01	  -1.8583347e-01	   8.6627377e-16	   3.1821062e-02	   4.7314601e-01	   5.8269543e-01	   3.9189121e-01	  -1.9674832e-14	   1.3714484e-01	  -3.2815568e-01	   3.1616486e-15	   1.1621188e-15	  -9.1524771e-02	  -2.4995312e-01	   5.3488654e-16	  -4.3070819e-01	  -1.5157171e-01	   7.1749453e-16	   5.6567429e-02	   1.6433239e-01	   8.1240658e-02	  -2.3601260e-02	   7.9894919e-02	  -1.2619098e-01	   4.0290507e-15	  -1.4712795e-01	  -2.9139473e-02	  -2.7161071e-02	  -5.5731058e-02	   9.9734468e-15	  -3.3481829e-02	  -1.0706308e-02	  -2.0799370e-01	   1.6829421e-02	  -7.4947090e-16	   1.7339453e-02	  -9.5221546e-02	   5.8934745e-02	  -3.3465419e-02	   3.2362629e-14	  -7.3981770e-02	  -6.9252524e-02	  -1.5573164e-15	  -1.3435766e-15	   1.6638019e-02	  -3.1237524e-02	  -7.1611954e-17	  -9.4534990e-02	  -7.6811421e-04	  -7.5228045e-17	  -7.6049114e-02	   3.1988405e-02	   1.5795483e-01	  -9.9698226e-02	   1.1401395e-02	   2.3863582e-01	  -2.5004888e-15	   6.8699103e-02	   2.2303933e-01	   1.2123801e-01	   3.4397357e-01	   9.3602248e-16	  -1.8805557e-01	   1.7261160e-01	  -5.9782705e-01	  -1.6900405e-01	   1.1680287e-16	   4.9160515e-02	   3.7792446e-01	   6.4163018e-01	   3.5842579e-01	   1.2687797e-14	   6.3163065e-02	  -3.9740820e-01	   1.6043323e-15	  -1.8145774e-16	  -7.4886753e-02	  -2.8119064e-01	   4.6327458e-16	  -5.2524318e-01	  -1.5233982e-01	   6.4226648e-16	  -1.9481685e-02	   1.9632079e-01	
   1.4400000e+01	   8.2789265e-02	  -8.0186996e-02	  -6.9870992e-02	   3.6606052e-01	  -6.6259276e-15	   2.1639199e-01	   2.5311906e-01	   1.5450467e-01	   4.0235749e-01	  -9.0792434e-15	  -1.5082616e-01	   1.8286883e-01	  -3.8630692e-01	  -1.8921881e-01	   8.8012620e-16	   3.1306939e-02	   4.7214455e-01	   5.8701587e-01	   3.9328407e-01	  -1.9955309e-14	   1.3587511e-01	  -3.3094822e-01	   3.0824135e-15	   1.1377265e-15	  -9.3904094e-02	  -2.5079210e-01	   5.5315689e-16	  -4.2819908e-01	  -1.4905233e-01	   7.1182517e-16	   5.7931792e-02	   1.7275334e-01	   8.0112486e-02	  -2.2855867e-02	   8.1644559e-02	  -1.2564315e-01	   4.0362497e-15	  -1.4626349e-01	  -2.8175533e-02	  -2.7238508e-02	  -5.5963203e-02	   1.0021229e-14	  -3.3687680e-02	  -1.1497362e-02	  -2.0825580e-01	   1.7522339e-02	  -7.5766381e-16	   1.9369829e-02	  -9.2921939e-02	   6.0474882e-02	  -3.2969614e-02	   3.2487593e-14	  -7.5177920e-02	  -6.9923075e-02	  -1.5454349e-15	  -1.3164552e-15	   1.7423334e-02	  -3.0537459e-02	  -6.7416177e-17	  -9.5324671e-02	  -2.5274859e-04	  -6.5663094e-17	  -7.5662094e-02	   3.1182960e-02	   1.6290175e-01	  -1.0304286e-01	   1.1773567e-02	   2.4041737e-01	  -2.5896778e-15	   7.0128495e-02	   2.2494352e-01	   1.2726616e-01	   3.4639429e-01	   9.4198582e-16	  -1.8451384e-01	   1.7137147e-01	  -5.9456272e-01	  -1.7169647e-01	   1.2246239e-16	   5.0676768e-02	   3.7922261e-01	   6.4749075e-01	   3.6031445e-01	   1.2532284e-14	   6.0697195e-02	  -4.0087130e-01	   1.5369786e-15	  -1.7872870e-16	  -7.6480761e-02	  -2.8132956e-01	   4.8574071e-16	  -5.2352375e-01	  -1.4930508e-01	   6.4616208e-16	  -1.7730301e-02	   2.0393630e-01	
   1.4450000e+01	   8.9172454e-02	  -8.4034377e-02	  -7.1652325e-02	   3.6712690e-01	  -6.7124339e-15	   2.1642284e-01	   2.5368105e-01	   1.6025491e-01	   4.0457582e-01	  -9.1198628e-15	  -1.4730260e-01	   1.8259979e-01	  -3.8265400e-01	  -1.9250167e-01	   8.9487290e-16	   3.0722513e-02	   4.7126428e-01	   5.9110626e-01	   3.9458660e-01	  -2.0248634e-14	   1.3500937e-01	  -3.3321211e-01	   2.9942420e-15	   1.1140951e-15	  -9.6388492e-02	  -2.5155772e-01	   5.7094247e-16	  -4.2545772e-01	  -1.4651380e-01	   7.0601685e-16	   5.9179035e-02	   1.8081708e-01	   7.8941030e-02	  -2.2087619e-02	   8.3384832e-02	  -1.2501138e-01	   4.0410430e-15	  -1.4536494e-01	  -2.7142407e-02	  -2.7309460e-02	  -5.6114380e-02	   1.0068529e-14	  -3.3869091e-02	  -1.2211059e-02	  -2.0846769e-01	   1.8241640e-02	  -7.6627394e-16	   2.1366912e-02	  -9.0660203e-02	   6.1950470e-02	  -3.2490999e-02	   3.2619944e-14	  -7.6245202e-02	  -7.0549152e-02	  -1.5318076e-15	  -1.2912398e-15	   1.8169396e-02	  -2.9690526e-02	  -6.3257002e-17	  -9.6227347e-02	   2.4799812e-04	  -5.5879309e-17	  -7.5228485e-02	   3.0393931e-02	   1.6811348e-01	  -1.0612200e-01	   1.1732508e-02	   2.4211552e-01	  -2.6713909e-15	   7.1057906e-02	   2.2653864e-01	   1.3294545e-01	   3.4846144e-01	   9.4866643e-16	  -1.8117169e-01	   1.7038873e-01	  -5.9112169e-01	  -1.7426003e-01	   1.2859896e-16	   5.2089425e-02	   3.8060408e-01	   6.5305673e-01	   3.6209560e-01	   1.2371310e-14	   5.8764165e-02	  -4.0376126e-01	   1.4624344e-15	  -1.7714468e-16	  -7.8219096e-02	  -2.8124825e-01	   5.0768547e-16	  -5.2168507e-01	  -1.4626580e-01	   6.5013755e-16	  -1.6049450e-02	   2.1121101e-01	
   1.4500000e+01	   9.5828255e-02	  -8.7640980e-02	  -7.3858862e-02	   3.6805402e-01	  -6.7896352e-15	   2.1593923e-01	   2.5388520e-01	   1.6562769e-01	   4.0633895e-01	  -9.1593031e-15	  -1.4400514e-01	   1.8247094e-01	  -3.7887210e-01	  -1.9571360e-01	   9.1039861e-16	   3.0065567e-02	   4.7052816e-01	   5.9493928e-01	   3.9578160e-01	  -2.0552395e-14	   1.3453963e-01	  -3.3494420e-01	   2.8984493e-15	   1.0915050e-15	  -9.8966064e-02	  -2.5224045e-01	   5.8847019e-16	  -4.2252945e-01	  -1.4397695e-01	   7.0019737e-16	   6.0277040e-02	   1.8851463e-01	   7.7735237e-02	  -2.1303229e-02	   8.5122975e-02	  -1.2429898e-01	   4.0436586e-15	  -1.4443971e-01	  -2.6047694e-02	  -2.7371847e-02	  -5.6179339e-02	   1.0115209e-14	  -3.4023552e-02	  -1.2844815e-02	  -2.0862880e-01	   1.8989035e-02	  -7.7525131e-16	   2.3330119e-02	  -8.8440616e-02	   6.3358309e-02	  -3.2023251e-02	   3.2759392e-14	  -7.7175114e-02	  -7.1127975e-02	  -1.5166882e-15	  -1.2682177e-15	   1.8874025e-02	  -2.8711869e-02	  -5.9308261e-17	  -9.7235325e-02	   7.3379339e-04	  -4.6023317e-17	  -7.4748839e-02	   2.9627582e-02	   1.7356349e-01	  -1.0894421e-01	   1.1264113e-02	   2.4375505e-01	  -2.7459766e-15	   7.1499520e-02	   2.2783751e-01	   1.3825584e-01	   3.5015961e-01	   9.5590587e-16	  -1.7802869e-01	   1.6962613e-01	  -5.8750091e-01	  -1.7672456e-01	   1.3514730e-16	   5.3395686e-02	   3.8208755e-01	   6.5829759e-01	   3.6375835e-01	   1.2206997e-14	   5.7364519e-02	  -4.0607217e-01	   1.3817611e-15	  -1.7671271e-16	  -8.0092039e-02	  -2.8095232e-01	   5.2916193e-16	  -5.1976478e-01	  -1.4324316e-01	   6.5417406e-16	  -1.4471798e-02	   2.1814221e-01	
   1.4550000e+01	   1.0271942e-01	  -9.1013309e-02	  -7.6513032e-02	   3.6886604e-01	  -6.8582371e-15	   2.1496542e-01	   2.5375161e-01	   1.7060395e-01	   4.0762839e-01	  -9.1975852e-15	  -1.4093357e-01	   1.8243785e-01	  -3.7495987e-01	  -1.9889158e-01	   9.2658092e-16	   2.9332151e-02	   4.6995358e-01	   5.9848746e-01	   3.9685036e-01	  -2.0863761e-14	   1.3445227e-01	  -3.3614365e-01	   2.7965038e-15	   1.0702306e-15	  -1.0162723e-01	  -2.5283356e-01	   6.0591027e-16	  -4.1946207e-01	  -1.4146207e-01	   6.9449738e-16	   6.1196138e-02	   1.9583742e-01	   7.6503850e-02	  -2.0509941e-02	   8.6867168e-02	  -1.2350981e-01	   4.0444234e-15	  -1.4349535e-01	  -2.4898951e-02	  -2.7423481e-02	  -5.6154159e-02	   1.0161137e-14	  -3.4148486e-02	  -1.3396480e-02	  -2.0873908e-01	   1.9765733e-02	  -7.8454071e-16	   2.5260692e-02	  -8.6266045e-02	   6.4696532e-02	  -3.1559478e-02	   3.2905299e-14	  -7.7959972e-02	  -7.1657188e-02	  -1.5003603e-15	  -1.2476376e-15	   1.9535620e-02	  -2.7618304e-02	  -5.5725854e-17	  -9.8339811e-02	   1.2033510e-03	  -3.6243612e-17	  -7.4224869e-02	   2.8891035e-02	   1.7922327e-01	  -1.1152325e-01	   1.0354135e-02	   2.4535624e-01	  -2.8138137e-15	   7.1470068e-02	   2.2885266e-01	   1.4318047e-01	   3.5147423e-01	   9.6355213e-16	  -1.7508205e-01	   1.6904137e-01	  -5.8369895e-01	  -1.7912584e-01	   1.4204020e-16	   5.4592842e-02	   3.8368754e-01	   6.6318399e-01	   3.6529089e-01	   1.2041538e-14	   5.6492296e-02	  -4.0780084e-01	   1.2961435e-15	  -1.7740703e-16	  -8.2091609e-02	  -2.8045187e-01	   5.5018442e-16	  -5.1780188e-01	  -1.4025871e-01	   6.5825377e-16	  -1.3028730e-02	   2.2472846e-01	
   1.4600000e+01	   1.0980699e-01	  -9.4163088e-02	  -7.9639809e-02	   3.6958065e-01	  -6.9190419e-15	   2.1352892e-01	   2.5329886e-01	   1.7516630e-01	   4.0842736e-01	  -9.2347319e-15	  -1.3808645e-01	   1.8245152e-01	  -3.7091811e-01	  -2.0207806e-01	   9.4329457e-16	   2.8516009e-02	   4.6955145e-01	   6.0172412e-01	   3.9777250e-01	  -2.1179586e-14	   1.3472769e-01	  -3.3681223e-01	   2.6900056e-15	   1.0505398e-15	  -1.0436606e-01	  -2.5333405e-01	   6.2336802e-16	  -4.1630572e-01	  -1.3898965e-01	   6.8904824e-16	   6.1908844e-02	   2.0277577e-01	   7.5255173e-02	  -1.9715052e-02	   8.8626523e-02	  -1.2264797e-01	   4.0437534e-15	  -1.4253923e-01	  -2.3703522e-02	  -2.7461891e-02	  -5.6036411e-02	   1.0206194e-14	  -3.4241252e-02	  -1.3864251e-02	  -2.0879893e-01	   2.0572449e-02	  -7.9408383e-16	   2.7161786e-02	  -8.4137853e-02	   6.5964518e-02	  -3.1092090e-02	   3.3056688e-14	  -7.8592950e-02	  -7.2134751e-02	  -1.4831331e-15	  -1.2297096e-15	   2.0153265e-02	  -2.6428044e-02	  -5.2643048e-17	  -9.9530934e-02	   1.6544257e-03	  -2.6688223e-17	  -7.3659498e-02	   2.8192290e-02	   1.8506216e-01	  -1.1387814e-01	   8.9867144e-03	   2.4693268e-01	  -2.8752885e-15	   7.0989694e-02	   2.2959534e-01	   1.4770441e-01	   3.5239094e-01	   9.7146229e-16	  -1.7232770e-01	   1.6858727e-01	  -5.7971704e-01	  -1.8150561e-01	   1.4921074e-16	   5.5677795e-02	   3.8541360e-01	   6.6768863e-01	   3.6668041e-01	   1.1877103e-14	   5.6134744e-02	  -4.0894698e-01	   1.2068725e-15	  -1.7916979e-16	  -8.4212793e-02	  -2.7976209e-01	   5.7072498e-16	  -5.1583665e-01	  -1.3733523e-01	   6.6236002e-16	  -1.1750655e-02	   2.3096806e-01	
   1.4650000e+01	   1.1705043e-01	  -9.7107237e-02	  -8.3267077e-02	   3.7020770e-01	  -6.9729095e-15	   2.1165913e-01	   2.5254339e-01	   1.7929782e-01	   4.0872092e-01	  -9.2707693e-15	  -1.3546167e-01	   1.8245896e-01	  -3.6675019e-01	  -2.0532049e-01	   9.6041409e-16	   2.7608436e-02	   4.6932585e-01	   6.0462464e-01	   3.9852618e-01	  -2.1496514e-14	   1.3534033e-01	  -3.3695457e-01	   2.5806608e-15	   1.0326898e-15	  -1.0718100e-01	  -2.5374287e-01	   6.4088005e-16	  -4.1311225e-01	  -1.3658067e-01	   6.8397981e-16	   6.2389759e-02	   2.0931783e-01	   7.3996888e-02	  -1.8925365e-02	   9.0410968e-02	  -1.2171755e-01	   4.0421370e-15	  -1.4157819e-01	  -2.2468437e-02	  -2.7484198e-02	  -5.5825308e-02	   1.0250274e-14	  -3.4299171e-02	  -1.4246662e-02	  -2.0880947e-01	   2.1409433e-02	  -8.0382122e-16	   2.9038381e-02	  -8.2055924e-02	   6.7162755e-02	  -3.0612822e-02	   3.3212260e-14	  -7.9068134e-02	  -7.2558880e-02	  -1.4653365e-15	  -1.2146017e-15	   2.0726791e-02	  -2.5160397e-02	  -5.0167703e-17	  -1.0079784e-01	   2.0839296e-03	  -1.7502347e-17	  -7.3056856e-02	   2.7540161e-02	   1.9104731e-01	  -1.1603260e-01	   7.1438904e-03	   2.4849015e-01	  -2.9307725e-15	   7.0080948e-02	   2.3007495e-01	   1.5181362e-01	   3.5289561e-01	   9.7950475e-16	  -1.6976084e-01	   1.6821230e-01	  -5.7555966e-01	  -1.8391106e-01	   1.5659287e-16	   5.6646818e-02	   3.8726992e-01	   6.7178740e-01	   3.6791336e-01	   1.1715746e-14	   5.6272192e-02	  -4.0951345e-01	   1.1153243e-15	  -1.8191192e-16	  -8.6454214e-02	  -2.7890327e-01	   5.9071234e-16	  -5.1391009e-01	  -1.3449674e-01	   6.6647746e-16	  -1.0667097e-02	   2.3685799e-01	
   1.4700000e+01	   1.2440808e-01	  -9.9867092e-02	  -8.7424720e-02	   3.7074915e-01	  -7.0207133e-15	   2.0938639e-01	   2.5149946e-01	   1.8298167e-01	   4.0849656e-01	  -9.3057297e-15	  -1.3305624e-01	   1.8240452e-01	  -3.6246165e-01	  -2.0867019e-01	   9.7781360e-16	   2.6598598e-02	   4.6927420e-01	   6.0716800e-01	   3.9908871e-01	  -2.1811110e-14	   1.3625890e-01	  -3.3657803e-01	   2.4702470e-15	   1.0169191e-15	  -1.1007503e-01	  -2.5406460e-01	   6.5841507e-16	  -4.0993403e-01	  -1.3425587e-01	   6.7941811e-16	   6.2615879e-02	   2.1544929e-01	   7.2735943e-02	  -1.8146614e-02	   9.2231039e-02	  -1.2072250e-01	   4.0401106e-15	  -1.4061831e-01	  -2.1200391e-02	  -2.7487079e-02	  -5.5521794e-02	   1.0293291e-14	  -3.4319563e-02	  -1.4542677e-02	  -2.0877278e-01	   2.2276475e-02	  -8.1369365e-16	   3.0897026e-02	  -8.0018789e-02	   6.8292675e-02	  -3.0112870e-02	   3.3370436e-14	  -7.9380618e-02	  -7.2928061e-02	  -1.4473143e-15	  -1.2024338e-15	   2.1256814e-02	  -2.3835425e-02	  -4.8381321e-17	  -1.0212891e-01	   2.4881347e-03	  -8.8259315e-18	  -7.2422224e-02	   2.6944173e-02	   1.9714403e-01	  -1.1801371e-01	   4.8063189e-03	   2.5002664e-01	  -2.9806027e-15	   6.8768083e-02	   2.3029907e-01	   1.5549459e-01	   3.5297476e-01	   9.8756149e-16	  -1.6737581e-01	   1.6786184e-01	  -5.7123442e-01	  -1.8639372e-01	   1.6411995e-16	   5.7495624e-02	   3.8925541e-01	   6.7546068e-01	   3.6897584e-01	   1.1559326e-14	   5.6878278e-02	  -4.0950609e-01	   1.0229327e-15	  -1.8551463e-16	  -8.8818213e-02	  -2.7790003e-01	   6.1003375e-16	  -5.1206294e-01	  -1.3176774e-01	   6.7059218e-16	  -9.8063455e-03	   2.4239347e-01	
   1.4750000e+01	   1.3183788e-01	  -1.0246694e-01	  -9.2142626e-02	   3.7119992e-01	  -7.0632942e-15	   2.0674145e-01	   2.5017960e-01	   1.8620128e-01	   4.0774525e-01	  -9.3396564e-15	  -1.3086561e-01	   1.8223181e-01	  -3.5805928e-01	  -2.1218042e-01	   9.9536472e-16	   2.5474228e-02	   4.6938809e-01	   6.0933852e-01	   3.9943752e-01	  -2.2119969e-14	   1.3744727e-01	  -3.3569239e-01	   2.3605741e-15	   1.0034390e-15	  -1.1305524e-01	  -2.5430656e-01	   6.7587972e-16	  -4.0682228e-01	  -1.3203458e-01	   6.7548289e-16	   6.2567266e-02	   2.2115368e-01	   7.1478474e-02	  -1.7382989e-02	   9.4097608e-02	  -1.1966655e-01	   4.0382282e-15	  -1.3966475e-01	  -1.9905760e-02	  -2.7466808e-02	  -5.5128582e-02	   1.0335187e-14	  -3.4299830e-02	  -1.4751863e-02	  -2.0869225e-01	   2.3172854e-02	  -8.2364240e-16	   3.2745501e-02	  -7.8023832e-02	   6.9356523e-02	  -2.9583123e-02	   3.3529414e-14	  -7.9526645e-02	  -7.3241127e-02	  -1.4294167e-15	  -1.1932712e-15	   2.1744778e-02	  -2.2473569e-02	  -4.7339790e-17	  -1.0351206e-01	   2.8629179e-03	  -7.9121660e-19	  -7.1761931e-02	   2.6414419e-02	   2.0331636e-01	  -1.1984992e-01	   1.9549821e-03	   2.5153336e-01	  -3.0250659e-15	   6.7076702e-02	   2.3027384e-01	   1.5873447e-01	   3.5261667e-01	   9.9553019e-16	  -1.6516544e-01	   1.6747995e-01	  -5.6675153e-01	  -1.8900757e-01	   1.7172232e-16	   5.8219729e-02	   3.9136426e-01	   6.7869504e-01	   3.6985439e-01	   1.1409445e-14	   5.7920624e-02	  -4.0893352e-01	   9.3115740e-16	  -1.8983217e-16	  -9.1310464e-02	  -2.7678013e-01	   6.2853993e-16	  -5.1033434e-01	  -1.2917166e-01	   6.7469168e-16	  -9.1946650e-03	   2.4756810e-01	
   1.4800000e+01	   1.3929828e-01	  -1.0493211e-01	  -9.7448147e-02	   3.7154929e-01	  -7.1014146e-15	   2.0375539e-01	   2.4859535e-01	   1.8894113e-01	   4.0646278e-01	  -9.3726094e-15	  -1.2888261e-01	   1.8188605e-01	  -3.5354994e-01	  -2.1590413e-01	   1.0129342e-15	   2.4222539e-02	   4.6965429e-01	   6.1112770e-01	   3.9955116e-01	  -2.2419821e-14	   1.3886574e-01	  -3.3430939e-01	   2.2534448e-15	   9.9242414e-16	  -1.1613233e-01	  -2.5447775e-01	   6.9312872e-16	  -4.0382545e-01	  -1.2993323e-01	   6.7228509e-16	   6.2227890e-02	   2.2641302e-01	   7.0229756e-02	  -1.6636901e-02	   9.6021529e-02	  -1.1855308e-01	   4.0370282e-15	  -1.3872168e-01	  -1.8590635e-02	  -2.7419364e-02	  -5.4650113e-02	   1.0375936e-14	  -3.4237574e-02	  -1.4874652e-02	  -2.0857280e-01	   2.4097242e-02	  -8.3360902e-16	   3.4592471e-02	  -7.6067552e-02	   7.0357278e-02	  -2.9014406e-02	   3.3687237e-14	  -7.9503777e-02	  -7.3497388e-02	  -1.4119926e-15	  -1.1871206e-15	   2.2192966e-02	  -2.1095249e-02	  -4.7075572e-17	  -1.0493514e-01	   3.2040003e-03	   6.4797623e-18	  -7.1083165e-02	   2.5961402e-02	   2.0952803e-01	  -1.2156901e-01	  -1.4266179e-03	   2.5299621e-01	  -3.0643864e-15	   6.5033706e-02	   2.3000472e-01	   1.6152177e-01	   3.5181267e-01	   1.0033266e-15	  -1.6312018e-01	   1.6701139e-01	  -5.6212274e-01	  -1.9180689e-01	   1.7932517e-16	   5.8815010e-02	   3.9358674e-01	   6.8148498e-01	   3.7053675e-01	   1.1267416e-14	   5.9361959e-02	  -4.0780678e-01	   8.4145217e-16	  -1.9469651e-16	  -9.3939367e-02	  -2.7557300e-01	   6.4605315e-16	  -5.0876059e-01	  -1.2672923e-01	   6.7876485e-16	  -8.8552743e-03	   2.5237442e-01	
   1.4850000e+01	   1.4674926e-01	  -1.0728711e-01	  -1.0336358e-01	   3.7178226e-01	  -7.1357166e-15	   2.0045958e-01	   2.4675809e-01	   1.9118769e-01	   4.0465094e-01	  -9.4046726e-15	  -1.2709670e-01	   1.8131611e-01	  -3.4893962e-01	  -2.1989163e-01	   1.0303834e-15	   2.2831093e-02	   4.7005603e-01	   6.1253571e-01	   3.9941046e-01	  -2.2707627e-14	   1.4047254e-01	  -3.3244232e-01	   2.1506215e-15	   9.8400544e-16	  -1.1931989e-01	  -2.5458775e-01	   7.0997767e-16	  -4.0098768e-01	  -1.2796423e-01	   6.6992423e-16	   6.1586352e-02	   2.3120846e-01	   6.8994212e-02	  -1.5909027e-02	   9.8013179e-02	  -1.1738497e-01	   4.0370032e-15	  -1.3779227e-01	  -1.7260824e-02	  -2.7340577e-02	  -5.4092442e-02	   1.0415559e-14	  -3.4130709e-02	  -1.4912595e-02	  -2.0842083e-01	   2.5047609e-02	  -8.4353543e-16	   3.6447195e-02	  -7.4145839e-02	   7.1298644e-02	  -2.8397755e-02	   3.3841888e-14	  -7.9311054e-02	  -7.3696737e-02	  -1.3953834e-15	  -1.1839296e-15	   2.2604487e-02	  -1.9720465e-02	  -4.7600853e-17	  -1.0638623e-01	   3.5071196e-03	   1.2877703e-17	  -7.0393721e-02	   2.5595835e-02	   2.1574347e-01	  -1.2319614e-01	  -5.3503967e-03	   2.5439729e-01	  -3.0987134e-15	   6.2667311e-02	   2.2949726e-01	   1.6384711e-01	   3.5055849e-01	   1.0108869e-15	  -1.6122741e-01	   1.6640352e-01	  -5.5736045e-01	  -1.9484402e-01	   1.8684801e-16	   5.9278288e-02	   3.9591019e-01	   6.8383436e-01	   3.7101271e-01	   1.1134260e-14	   6.1161488e-02	  -4.0613906e-01	   7.5523808e-16	  -1.9992412e-16	  -9.6715404e-02	  -2.7430822e-01	   6.6237682e-16	  -5.0737392e-01	  -1.2445711e-01	   6.8280193e-16	  -8.8073692e-03	   2.5680429e-01	
