time	S7_D14_HbO	S7_D13_HbO	S7_D12_HbO	S7_D11_HbO	S6_D22_HbO	S6_D12_HbO	S6_D11_HbO	S6_D10_HbO	S6_D9_HbO	S5_D21_HbO	S5_D10_HbO	S5_D9_HbO	S5_D8_HbO	S5_D7_HbO	S4_D20_HbO	S4_D8_HbO	S4_D7_HbO	S4_D6_HbO	S4_D5_HbO	S8_D23_HbO	S8_D16_HbO	S8_D15_HbO	S8_D9_HbO	S3_D19_HbO	S3_D4_HbO	S3_D3_HbO	S2_D18_HbO	S2_D3_HbO	S2_D2_HbO	S1_D17_HbO	S1_D2_HbO	S1_D1_HbO	S7_D14_HbR	S7_D13_HbR	S7_D12_HbR	S7_D11_HbR	S6_D22_HbR	S6_D12_HbR	S6_D11_HbR	S6_D10_HbR	S6_D9_HbR	S5_D21_HbR	S5_D10_HbR	S5_D9_HbR	S5_D8_HbR	S5_D7_HbR	S4_D20_HbR	S4_D8_HbR	S4_D7_HbR	S4_D6_HbR	S4_D5_HbR	S8_D23_HbR	S8_D16_HbR	S8_D15_HbR	S8_D9_HbR	S3_D19_HbR	S3_D4_HbR	S3_D3_HbR	S2_D18_HbR	S2_D3_HbR	S2_D2_HbR	S1_D17_HbR	S1_D2_HbR	S1_D1_HbR	S7_D14_HbT	S7_D13_HbT	S7_D12_HbT	S7_D11_HbT	S6_D22_HbT	S6_D12_HbT	S6_D11_HbT	S6_D10_HbT	S6_D9_HbT	S5_D21_HbT	S5_D10_HbT	S5_D9_HbT	S5_D8_HbT	S5_D7_HbT	S4_D20_HbT	S4_D8_HbT	S4_D7_HbT	S4_D6_HbT	S4_D5_HbT	S8_D23_HbT	S8_D16_HbT	S8_D15_HbT	S8_D9_HbT	S3_D19_HbT	S3_D4_HbT	S3_D3_HbT	S2_D18_HbT	S2_D3_HbT	S2_D2_HbT	S1_D17_HbT	S1_D2_HbT	S1_D1_HbT	
   4.2950000e+01	  -3.7794526e-02	  -1.2510867e-01	   4.6579819e-01	  -3.8811103e-01	  -1.9498454e-15	  -3.2209045e-01	   5.4029605e-01	  -5.4994078e-01	  -5.3283078e-02	   9.8194825e-15	  -2.9168114e-01	  -4.6081611e-01	   5.3692425e-01	  -3.0249984e-01	   2.2623537e-15	   1.0339604e+00	   1.7644861e-01	   5.1141979e-01	  -1.3498184e-01	   5.4308083e-15	   1.7079395e-01	   2.6938903e-01	   1.6019710e-15	  -2.6139917e-15	   3.0729134e+00	  -2.2836814e-01	  -6.6986670e-16	   1.8024347e-02	  -4.9578472e-02	  -2.3719450e-16	   2.9496167e-01	   1.5751512e-01	  -1.1735845e-01	   3.5617795e-01	  -3.7240319e-01	   3.1748737e-01	   8.4055854e-16	   5.4713535e-01	  -2.4059394e-01	   7.3437699e-01	   2.2097586e-01	  -2.8579140e-15	   3.2246150e-01	   4.2288494e-01	  -6.4878902e-01	  -9.8148167e-02	   2.9724858e-15	  -1.0515118e+00	  -3.0537888e-01	  -1.2316332e-01	   2.9226092e-01	  -7.2982379e-15	  -2.5020241e-01	  -9.1622040e-02	  -6.0410839e-16	   3.6640824e-15	  -1.2686815e+00	  -1.5243728e-01	   3.6307187e-16	  -1.9944123e-01	   2.6474515e-01	  -2.0227252e-16	  -1.2639101e-01	  -1.0746961e-01	  -1.5515298e-01	   2.3106928e-01	   9.3395004e-02	  -7.0623667e-02	  -1.1092869e-15	   2.2504490e-01	   2.9970212e-01	   1.8443621e-01	   1.6769278e-01	   6.9615685e-15	   3.0780362e-02	  -3.7931170e-02	  -1.1186477e-01	  -4.0064801e-01	   5.2348396e-15	  -1.7551406e-02	  -1.2893028e-01	   3.8825647e-01	   1.5727908e-01	  -1.8674296e-15	  -7.9408459e-02	   1.7776699e-01	   9.9786257e-16	   1.0500907e-15	   1.8042319e+00	  -3.8080541e-01	  -3.0679483e-16	  -1.8141688e-01	   2.1516667e-01	  -4.3946702e-16	   1.6857066e-01	   5.0045513e-02	
   4.3000000e+01	  -3.8779087e-02	  -1.1217422e-01	   4.6892960e-01	  -3.9516035e-01	  -1.9075204e-15	  -3.3007304e-01	   5.7718169e-01	  -5.4256263e-01	  -3.7632331e-02	   9.7841800e-15	  -3.0410139e-01	  -4.5232264e-01	   5.4131168e-01	  -3.1187787e-01	   2.5865732e-15	   1.0253034e+00	   2.0416514e-01	   5.0228548e-01	  -1.2078850e-01	   4.8444383e-15	   1.9215809e-01	   2.6402415e-01	   1.6107336e-15	  -2.5745299e-15	   3.0416369e+00	  -2.2643701e-01	  -6.1792549e-16	   1.9644336e-02	  -6.2200371e-02	  -2.2704235e-16	   2.9452487e-01	   1.5660769e-01	  -1.1433580e-01	   3.3831391e-01	  -3.7687805e-01	   3.3272152e-01	   8.3261803e-16	   5.7942627e-01	  -2.8300775e-01	   7.2926253e-01	   2.1938728e-01	  -2.7868897e-15	   3.3693516e-01	   4.1490259e-01	  -6.6422846e-01	  -8.7921747e-02	   2.8618723e-15	  -1.0393463e+00	  -3.4085004e-01	  -1.1005138e-01	   2.7482543e-01	  -7.0826570e-15	  -2.5469954e-01	  -8.8845425e-02	  -6.0536056e-16	   3.6558946e-15	  -1.2367233e+00	  -1.5261845e-01	   3.3455982e-16	  -1.9958979e-01	   2.6822856e-01	  -2.1618621e-16	  -1.2684361e-01	  -1.0631175e-01	  -1.5311489e-01	   2.2613969e-01	   9.2051546e-02	  -6.2438825e-02	  -1.0749024e-15	   2.4935324e-01	   2.9417395e-01	   1.8669990e-01	   1.8175495e-01	   6.9972903e-15	   3.2833770e-02	  -3.7420050e-02	  -1.2291677e-01	  -3.9979962e-01	   5.4484455e-15	  -1.4042938e-02	  -1.3668491e-01	   3.9223410e-01	   1.5403693e-01	  -2.2382188e-15	  -6.2541442e-02	   1.7517873e-01	   1.0053730e-15	   1.0813647e-15	   1.8049136e+00	  -3.7905545e-01	  -2.8336567e-16	  -1.7994546e-01	   2.0602819e-01	  -4.4322856e-16	   1.6768126e-01	   5.0295937e-02	
   4.3050000e+01	  -3.8048317e-02	  -9.9193868e-02	   4.7187633e-01	  -3.9819038e-01	  -1.8648836e-15	  -3.2600797e-01	   6.1135840e-01	  -5.4037473e-01	  -2.2491103e-02	   9.7507096e-15	  -3.1561419e-01	  -4.4174557e-01	   5.4208597e-01	  -3.2103330e-01	   3.0424860e-15	   1.0162733e+00	   2.3114356e-01	   4.9300310e-01	  -1.1004884e-01	   4.2252645e-15	   2.1708165e-01	   2.5864305e-01	   1.6169718e-15	  -2.5237026e-15	   3.0003869e+00	  -2.2457099e-01	  -5.7903058e-16	   2.1294333e-02	  -7.0898702e-02	  -2.1757610e-16	   2.9413542e-01	   1.5546370e-01	  -1.1329179e-01	   3.2030281e-01	  -3.8111701e-01	   3.4260281e-01	   8.2388708e-16	   6.0417713e-01	  -3.2214095e-01	   7.2983442e-01	   2.1807111e-01	  -2.7135644e-15	   3.5002785e-01	   4.0384577e-01	  -6.7428460e-01	  -7.8199016e-02	   2.7011789e-15	  -1.0263046e+00	  -3.7517503e-01	  -9.6925928e-02	   2.6200344e-01	  -6.8448947e-15	  -2.5808352e-01	  -8.6112229e-02	  -6.0534912e-16	   3.6388144e-15	  -1.2007004e+00	  -1.5279658e-01	   3.0489729e-16	  -1.9987663e-01	   2.7025507e-01	  -2.2924397e-16	  -1.2744736e-01	  -1.0514064e-01	  -1.5134010e-01	   2.2110894e-01	   9.0759313e-02	  -5.5587575e-02	  -1.0409966e-15	   2.7816916e-01	   2.8921745e-01	   1.8945969e-01	   1.9558001e-01	   7.0371451e-15	   3.4413666e-02	  -3.7899796e-02	  -1.3219863e-01	  -3.9923232e-01	   5.7436650e-15	  -1.0031308e-02	  -1.4403148e-01	   3.9607717e-01	   1.5195460e-01	  -2.6196302e-15	  -4.1001867e-02	   1.7253082e-01	   1.0116227e-15	   1.1151117e-15	   1.7996866e+00	  -3.7736758e-01	  -2.7413330e-16	  -1.7858230e-01	   1.9935637e-01	  -4.4682007e-16	   1.6668805e-01	   5.0323055e-02	
   4.3100000e+01	  -3.5359065e-02	  -8.6453273e-02	   4.7439525e-01	  -3.9732751e-01	  -1.8222664e-15	  -3.1017897e-01	   6.4214179e-01	  -5.4334657e-01	  -8.0047246e-03	   9.7196149e-15	  -3.2608678e-01	  -4.2921754e-01	   5.3859852e-01	  -3.2911804e-01	   3.6273967e-15	   1.0072188e+00	   2.5702017e-01	   4.8376001e-01	  -1.0290346e-01	   3.5829621e-15	   2.4547655e-01	   2.5317029e-01	   1.6205295e-15	  -2.4638705e-15	   2.9497983e+00	  -2.2277967e-01	  -5.5320079e-16	   2.2980096e-02	  -7.6222745e-02	  -2.0897255e-16	   2.9381118e-01	   1.5411893e-01	  -1.1453297e-01	   3.0252525e-01	  -3.8480012e-01	   3.4723479e-01	   8.1444844e-16	   6.2129058e-01	  -3.5725013e-01	   7.3607167e-01	   2.1707758e-01	  -2.6382117e-15	   3.6161653e-01	   3.9000513e-01	  -6.7809681e-01	  -7.0098313e-02	   2.4907211e-15	  -1.0128844e+00	  -4.0788504e-01	  -8.4055939e-02	   2.5396054e-01	  -6.5900805e-15	  -2.6022679e-01	  -8.3297544e-02	  -6.0406450e-16	   3.6151179e-15	  -1.1611087e+00	  -1.5297684e-01	   2.7437346e-16	  -2.0030753e-01	   2.7124566e-01	  -2.4121676e-16	  -1.2820555e-01	  -1.0396362e-01	  -1.4989204e-01	   2.1607198e-01	   8.9595131e-02	  -5.0092720e-02	  -1.0078180e-15	   3.1111161e-01	   2.8489166e-01	   1.9272510e-01	   2.0907286e-01	   7.0814032e-15	   3.5529753e-02	  -3.9212411e-02	  -1.3949829e-01	  -3.9921635e-01	   6.1181178e-15	  -5.6655811e-03	  -1.5086487e-01	   3.9970407e-01	   1.5105707e-01	  -3.0071184e-15	  -1.4750242e-02	   1.6987275e-01	   1.0164650e-15	   1.1512474e-15	   1.7886897e+00	  -3.7575651e-01	  -2.7882733e-16	  -1.7732743e-01	   1.9502292e-01	  -4.5018931e-16	   1.6560564e-01	   5.0155310e-02	
   4.3150000e+01	  -3.0516339e-02	  -7.4222423e-02	   4.7626495e-01	  -3.9277335e-01	  -1.7799787e-15	  -2.8321202e-01	   6.6885743e-01	  -5.5138760e-01	   5.6987757e-03	   9.6912592e-15	  -3.3541047e-01	  -4.1492422e-01	   5.3036400e-01	  -3.3530772e-01	   4.3355795e-15	   9.9842266e-01	   2.8149865e-01	   4.7473919e-01	  -9.9438260e-02	   2.9288442e-15	   2.7721409e-01	   2.4754089e-01	   1.6212526e-15	  -2.3972747e-15	   2.8905911e+00	  -2.2107246e-01	  -5.3938102e-16	   2.4712432e-02	  -7.8737769e-02	  -2.0139099e-16	   2.9356902e-01	   1.5261226e-01	  -1.1830675e-01	   2.8534173e-01	  -3.8763398e-01	   3.4681842e-01	   8.0439710e-16	   6.3085401e-01	  -3.8759059e-01	   7.4788818e-01	   2.1643521e-01	  -2.5610555e-15	   3.7160235e-01	   3.7373404e-01	  -6.7505348e-01	  -6.4675209e-02	   2.2322837e-15	  -9.9951185e-01	  -4.3860216e-01	  -7.1701816e-02	   2.5078696e-01	  -6.3241194e-15	  -2.6105139e-01	  -8.0288895e-02	  -6.0147454e-16	   3.5869735e-15	  -1.1185610e+00	  -1.5316459e-01	   2.4332028e-16	  -2.0087863e-01	   2.7157572e-01	  -2.5189819e-16	  -1.2911946e-01	  -1.0278866e-01	  -1.4882309e-01	   2.1111930e-01	   8.8630971e-02	  -4.5954933e-02	  -9.7558158e-16	   3.4764199e-01	   2.8126683e-01	   1.9650057e-01	   2.2213398e-01	   7.1302037e-15	   3.6191874e-02	  -4.1190179e-02	  -1.4468948e-01	  -3.9998293e-01	   6.5678632e-15	  -1.0891940e-03	  -1.5710351e-01	   4.0303737e-01	   1.5134870e-01	  -3.3952752e-15	   1.6162703e-02	   1.6725200e-01	   1.0197780e-15	   1.1896989e-15	   1.7720301e+00	  -3.7423704e-01	  -2.9606074e-16	  -1.7616620e-01	   1.9283796e-01	  -4.5328917e-16	   1.6444956e-01	   4.9823602e-02	
   4.3200000e+01	  -2.3390662e-02	  -6.2753571e-02	   4.7729821e-01	  -3.8478012e-01	  -1.7383081e-15	  -2.4607965e-01	   6.9088468e-01	  -5.6436285e-01	   1.8509729e-02	   9.6657332e-15	  -3.4349784e-01	  -3.9910564e-01	   5.1707269e-01	  -3.3883772e-01	   5.1582694e-15	   9.9009063e-01	   3.0436365e-01	   4.6611525e-01	  -9.9681104e-02	   2.2753772e-15	   3.1213538e-01	   2.4170500e-01	   1.6190025e-15	  -2.3258183e-15	   2.8235522e+00	  -2.1945745e-01	  -5.3559023e-16	   2.6505684e-02	  -7.8998213e-02	  -1.9497452e-16	   2.9342421e-01	   1.5098445e-01	  -1.2478078e-01	   2.6908995e-01	  -3.8936787e-01	   3.4162112e-01	   7.9384138e-16	   6.3314673e-01	  -4.1246754e-01	   7.6514389e-01	   2.1615050e-01	  -2.4822248e-15	   3.7990459e-01	   3.5544116e-01	  -6.6480720e-01	  -6.2881635e-02	   1.9291485e-15	  -9.8652559e-01	  -4.6705665e-01	  -6.0109782e-02	   2.5249369e-01	  -6.0533922e-15	  -2.6053738e-01	  -7.6991730e-02	  -5.9753533e-16	   3.5561060e-15	  -1.0737672e+00	  -1.5336497e-01	   2.1213412e-16	  -2.0157592e-01	   2.7154244e-01	  -2.6110285e-16	  -1.3018812e-01	  -1.0162370e-01	  -1.4817145e-01	   2.0633637e-01	   8.7930338e-02	  -4.3158995e-02	  -9.4446671e-16	   3.8706708e-01	   2.7841714e-01	   2.0078104e-01	   2.3466023e-01	   7.1835084e-15	   3.6406747e-02	  -4.3664481e-02	  -1.4773451e-01	  -4.0171936e-01	   7.0874179e-15	   3.5650389e-03	  -1.6269300e-01	   4.0600547e-01	   1.5281259e-01	  -3.7780150e-15	   5.1598001e-02	   1.6471327e-01	   1.0214672e-15	   1.2302877e-15	   1.7497850e+00	  -3.7282242e-01	  -3.2345610e-16	  -1.7507024e-01	   1.9254422e-01	  -4.5607738e-16	   1.6323609e-01	   4.9360757e-02	
   4.3250000e+01	  -1.3928649e-02	  -5.2280778e-02	   4.7735293e-01	  -3.7361391e-01	  -1.6975216e-15	  -2.0007551e-01	   7.0769999e-01	  -5.8210308e-01	   3.0337612e-02	   9.6428267e-15	  -3.5027664e-01	  -3.8205927e-01	   4.9859028e-01	  -3.3903281e-01	   6.0838454e-15	   9.8234758e-01	   3.2548806e-01	   4.5805155e-01	  -1.0360371e-01	   1.6355522e-15	   3.5005832e-01	   2.3562929e-01	   1.6136781e-15	  -2.2509253e-15	   2.7495133e+00	  -2.1794019e-01	  -5.3913569e-16	   2.8375956e-02	  -7.7519158e-02	  -1.8985361e-16	   2.9338972e-01	   1.4927627e-01	  -1.3403055e-01	   2.5408435e-01	  -3.8980811e-01	   3.3193070e-01	   7.8290375e-16	   6.2863783e-01	  -4.3128783e-01	   7.8764919e-01	   2.1620897e-01	  -2.4017605e-15	   3.8645184e-01	   3.3558459e-01	  -6.4726898e-01	  -6.5533996e-02	   1.5860650e-15	  -9.7416845e-01	  -4.9309560e-01	  -4.9508247e-02	   2.5901557e-01	  -5.7843972e-15	  -2.5872593e-01	  -7.3330370e-02	  -5.9220817e-16	   3.5235306e-15	  -1.0275069e+00	  -1.5358242e-01	   1.8128807e-16	  -2.0237566e-01	   2.7133330e-01	  -2.6866173e-16	  -1.3140799e-01	  -1.0047598e-01	  -1.4795920e-01	   2.0180357e-01	   8.7544812e-02	  -4.1683207e-02	  -9.1461783e-16	   4.2856232e-01	   2.7641216e-01	   2.0554611e-01	   2.4654658e-01	   7.2410662e-15	   3.6175200e-02	  -4.6474677e-02	  -1.4867870e-01	  -4.0456681e-01	   7.6699103e-15	   8.1791324e-03	  -1.6760754e-01	   4.0854330e-01	   1.5541186e-01	  -4.1488450e-15	   9.1332383e-02	   1.6229892e-01	   1.0214699e-15	   1.2726053e-15	   1.7220064e+00	  -3.7152261e-01	  -3.5784762e-16	  -1.7399970e-01	   1.9381414e-01	  -4.5851534e-16	   1.6198173e-01	   4.8800291e-02	
   4.3300000e+01	  -2.1588635e-03	  -4.3015680e-02	   4.7634061e-01	  -3.5951668e-01	  -1.6578676e-15	  -1.4676468e-01	   7.1891014e-01	  -6.0441128e-01	   4.1111809e-02	   9.6220531e-15	  -3.5568244e-01	  -3.6414010e-01	   4.7494949e-01	  -3.3533470e-01	   7.0982994e-15	   9.7523965e-01	   3.4482722e-01	   4.5069807e-01	  -1.1112842e-01	   1.0221742e-15	   3.9078425e-01	   2.2929415e-01	   1.6052387e-15	  -2.1735095e-15	   2.6693228e+00	  -2.1652235e-01	  -5.4687229e-16	   3.0339159e-02	  -7.4749091e-02	  -1.8614991e-16	   2.9347535e-01	   1.4752603e-01	  -1.4603275e-01	   2.4061068e-01	  -3.8882964e-01	   3.1800774e-01	   7.7172069e-16	   6.1797549e-01	  -4.4360115e-01	   8.1516582e-01	   2.1657737e-01	  -2.3196634e-15	   3.9117263e-01	   3.1466410e-01	  -6.2259039e-01	  -7.3287385e-02	   1.2091473e-15	  -9.6258666e-01	  -5.1667436e-01	  -4.0105812e-02	   2.7022159e-01	  -5.5233854e-15	  -2.5571563e-01	  -6.9244378e-02	  -5.8547888e-16	   3.4894183e-15	  -9.8059434e-01	  -1.5382040e-01	   1.5133412e-16	  -2.0324555e-01	   2.7100264e-01	  -2.7441718e-16	  -1.3277254e-01	  -9.9351303e-02	  -1.4819161e-01	   1.9759500e-01	   8.7510967e-02	  -4.1508937e-02	  -8.8614695e-16	   4.7121082e-01	   2.7530899e-01	   2.1075454e-01	   2.5768918e-01	   7.3023897e-15	   3.5490197e-02	  -4.9475995e-02	  -1.4764090e-01	  -4.0862208e-01	   8.3074468e-15	   1.2652983e-02	  -1.7184714e-01	   4.1059226e-01	   1.5909317e-01	  -4.5012112e-15	   1.3506863e-01	   1.6004977e-01	   1.0197598e-15	   1.3159088e-15	   1.6887284e+00	  -3.7034275e-01	  -3.9553816e-16	  -1.7290639e-01	   1.9625355e-01	  -4.6056709e-16	   1.6070280e-01	   4.8174729e-02	
   4.3350000e+01	   1.1805418e-02	  -3.5137134e-02	   4.7423125e-01	  -3.4267746e-01	  -1.6195788e-15	  -8.7926501e-02	   7.2427220e-01	  -6.3106770e-01	   5.0781936e-02	   9.6027040e-15	  -3.5965333e-01	  -3.4575515e-01	   4.4633589e-01	  -3.2732950e-01	   8.1859620e-15	   9.6874081e-01	   3.6239792e-01	   4.4419003e-01	  -1.2213761e-01	   4.4721679e-16	   4.3410593e-01	   2.2268977e-01	   1.5937210e-15	  -2.0940481e-15	   2.5838147e+00	  -2.1520056e-01	  -5.5549324e-16	   3.2408920e-02	  -7.1052841e-02	  -1.8397871e-16	   2.9368685e-01	   1.4576721e-01	  -1.6066282e-01	   2.2891231e-01	  -3.8638329e-01	   3.0005003e-01	   7.6044103e-16	   6.0197010e-01	  -4.4912572e-01	   8.4740806e-01	   2.1720727e-01	  -2.2359571e-15	   3.9398953e-01	   2.9320979e-01	  -5.9113878e-01	  -8.6613231e-02	   8.0566767e-16	  -9.5183429e-01	  -5.3782770e-01	  -3.2090384e-02	   2.8592910e-01	  -5.2760409e-15	  -2.5165617e-01	  -6.4684198e-02	  -5.7737351e-16	   3.4531167e-15	  -9.3383945e-01	  -1.5408140e-01	   1.2289631e-16	  -2.0414669e-01	   2.7046593e-01	  -2.7821983e-16	  -1.3427189e-01	  -9.8253463e-02	  -1.4885740e-01	   1.9377518e-01	   8.7847961e-02	  -4.2627438e-02	  -8.5913775e-16	   5.1404360e-01	   2.7514648e-01	   2.1634036e-01	   2.6798920e-01	   7.3667469e-15	   3.4336200e-02	  -5.2545357e-02	  -1.4480289e-01	  -4.1394273e-01	   8.9916297e-15	   1.6906524e-02	  -1.7542978e-01	   4.1209965e-01	   1.6379149e-01	  -4.8288241e-15	   1.8244976e-01	   1.5800557e-01	   1.0163475e-15	   1.3590685e-15	   1.6499752e+00	  -3.6928197e-01	  -4.3259693e-16	  -1.7173777e-01	   1.9941309e-01	  -4.6219854e-16	   1.5941495e-01	   4.7513751e-02	
   4.3400000e+01	   2.7766877e-02	  -2.8776796e-02	   4.7105360e-01	  -3.2321606e-01	  -1.5828733e-15	  -2.5498463e-02	   7.2370252e-01	  -6.6183189e-01	   5.9317639e-02	   9.5839334e-15	  -3.6212858e-01	  -3.2735335e-01	   4.1306941e-01	  -3.1477238e-01	   9.3303447e-15	   9.6276066e-01	   3.7824931e-01	   4.3864663e-01	  -1.3648255e-01	  -7.8700677e-17	   4.7980880e-01	   2.1581485e-01	   1.5792443e-15	  -2.0127221e-15	   2.4937822e+00	  -2.1396572e-01	  -5.6184126e-16	   3.4594415e-02	  -6.6708447e-02	  -1.8344932e-16	   2.9402518e-01	   1.4402633e-01	  -1.7769650e-01	   2.1917129e-01	  -3.8249741e-01	   2.7817298e-01	   7.4922274e-16	   5.8157161e-01	  -4.4776118e-01	   8.8404367e-01	   2.1803889e-01	  -2.1507609e-15	   3.9481887e-01	   2.7176819e-01	  -5.5346685e-01	  -1.0578150e-01	   3.8374980e-16	  -9.4187923e-01	  -5.5663035e-01	  -2.5628363e-02	   3.0591733e-01	  -5.0472266e-15	  -2.4674429e-01	  -5.9609971e-02	  -5.6796762e-16	   3.4133152e-15	  -8.8801144e-01	  -1.5436709e-01	   9.6654938e-17	  -2.0503621e-01	   2.6951547e-01	  -2.7992801e-16	  -1.3589250e-01	  -9.7183917e-02	  -1.4992962e-01	   1.9039449e-01	   8.8556185e-02	  -4.5043074e-02	  -8.3365054e-16	   5.5607315e-01	   2.7594134e-01	   2.2221179e-01	   2.7735653e-01	   7.4331725e-15	   3.2690289e-02	  -5.5585164e-02	  -1.4039743e-01	  -4.2055388e-01	   9.7140945e-15	   2.0881427e-02	  -1.7838104e-01	   4.1301826e-01	   1.6943478e-01	  -5.1259273e-15	   2.3306452e-01	   1.5620488e-01	   1.0112766e-15	   1.4005931e-15	   1.6057708e+00	  -3.6833280e-01	  -4.6518632e-16	  -1.7044180e-01	   2.0280703e-01	  -4.6337734e-16	   1.5813267e-01	   4.6842417e-02	
   4.3450000e+01	   4.5448673e-02	  -2.4005474e-02	   4.6689101e-01	  -3.0117662e-01	  -1.5479574e-15	   3.8483464e-02	   7.1728005e-01	  -6.9643847e-01	   6.6708862e-02	   9.5648818e-15	  -3.6305016e-01	  -3.0941176e-01	   3.7558373e-01	  -2.9760325e-01	   1.0514947e-14	   9.5715256e-01	   3.9243609e-01	   4.3416975e-01	  -1.5398833e-01	  -5.4675354e-16	   5.2765436e-01	   2.0867853e-01	   1.5620081e-15	  -1.9295809e-15	   2.3999589e+00	  -2.1280276e-01	  -5.6322225e-16	   3.6898267e-02	  -6.1916350e-02	  -1.8466320e-16	   2.9448612e-01	   1.4232150e-01	  -1.9681548e-01	   2.1149041e-01	  -3.7727393e-01	   2.5240313e-01	   7.3822839e-16	   5.5783910e-01	  -4.3959446e-01	   9.2469116e-01	   2.1900362e-01	  -2.0643860e-15	   3.9357492e-01	   2.5088561e-01	  -5.1027820e-01	  -1.3085195e-01	  -4.7990978e-17	  -9.3261040e-01	  -5.7316049e-01	  -2.0863354e-02	   3.2993553e-01	  -4.8407968e-15	  -2.4121945e-01	  -5.3994443e-02	  -5.5738918e-16	   3.3683179e-15	  -8.4381043e-01	  -1.5467862e-01	   7.3322100e-17	  -2.0587055e-01	   2.6785475e-01	  -2.7941028e-16	  -1.3761715e-01	  -9.6141780e-02	  -1.5136681e-01	   1.8748493e-01	   8.9617081e-02	  -4.8773491e-02	  -8.0972903e-16	   5.9632256e-01	   2.7768558e-01	   2.2825269e-01	   2.8571249e-01	   7.5004958e-15	   3.0524755e-02	  -5.8526159e-02	  -1.3469447e-01	  -4.2845520e-01	   1.0466956e-14	   2.4542156e-02	  -1.8072440e-01	   4.1330640e-01	   1.7594720e-01	  -5.3875504e-15	   2.8643492e-01	   1.5468409e-01	   1.0046189e-15	   1.4387371e-15	   1.5561484e+00	  -3.6748138e-01	  -4.8990015e-16	  -1.6897228e-01	   2.0593840e-01	  -4.6407349e-16	   1.5686896e-01	   4.6179715e-02	
   4.3500000e+01	   6.4503502e-02	  -2.0826173e-02	   4.6187485e-01	  -2.7653132e-01	  -1.5150291e-15	   1.0195712e-01	   7.0524553e-01	  -7.3458875e-01	   7.2967336e-02	   9.5448163e-15	  -3.6236625e-01	  -2.9241630e-01	   3.3440774e-01	  -2.7594942e-01	   1.1723924e-14	   9.5172330e-01	   4.0499689e-01	   4.3084361e-01	  -1.7445362e-01	  -9.5029755e-16	   5.7734498e-01	   2.0130368e-01	   1.5422856e-15	  -1.8447043e-15	   2.3030075e+00	  -2.1169122e-01	  -5.5768861e-16	   3.9314747e-02	  -5.6821030e-02	  -1.8770978e-16	   2.9506035e-01	   1.4066177e-01	  -2.1761769e-01	   2.0588413e-01	  -3.7088107e-01	   2.2268450e-01	   7.2761998e-16	   5.3189770e-01	  -4.2490068e-01	   9.6891373e-01	   2.2002449e-01	  -1.9774322e-15	   3.9017686e-01	   2.3108646e-01	  -4.6239598e-01	  -1.6167781e-01	  -4.8082553e-16	  -9.2384750e-01	  -5.8747067e-01	  -1.7915316e-02	   3.5770385e-01	  -4.6594810e-15	  -2.3535579e-01	  -4.7828270e-02	  -5.4581589e-16	   3.3163788e-15	  -8.0184786e-01	  -1.5501696e-01	   5.3608334e-17	  -2.0660898e-01	   2.6514829e-01	  -2.7655075e-16	  -1.3942521e-01	  -9.5124104e-02	  -1.5311418e-01	   1.8505796e-01	   9.0993780e-02	  -5.3846818e-02	  -7.8740914e-16	   6.3385482e-01	   2.8034485e-01	   2.3432498e-01	   2.9299183e-01	   7.5673841e-15	   2.7810609e-02	  -6.1329835e-02	  -1.2798824e-01	  -4.3762724e-01	   1.1243098e-14	   2.7875796e-02	  -1.8247378e-01	   4.1292830e-01	   1.8325023e-01	  -5.6097785e-15	   3.4198918e-01	   1.5347541e-01	   9.9646968e-16	   1.4716745e-15	   1.5011596e+00	  -3.6670818e-01	  -5.0408027e-16	  -1.6729424e-01	   2.0832726e-01	  -4.6426053e-16	   1.5563515e-01	   4.5537661e-02	
