time	S7_D14_HbO	S7_D13_HbO	S7_D12_HbO	S7_D11_HbO	S6_D22_HbO	S6_D12_HbO	S6_D11_HbO	S6_D10_HbO	S6_D9_HbO	S5_D21_HbO	S5_D10_HbO	S5_D9_HbO	S5_D8_HbO	S5_D7_HbO	S4_D20_HbO	S4_D8_HbO	S4_D7_HbO	S4_D6_HbO	S4_D5_HbO	S8_D23_HbO	S8_D16_HbO	S8_D15_HbO	S8_D9_HbO	S3_D19_HbO	S3_D4_HbO	S3_D3_HbO	S2_D18_HbO	S2_D3_HbO	S2_D2_HbO	S1_D17_HbO	S1_D2_HbO	S1_D1_HbO	S7_D14_HbR	S7_D13_HbR	S7_D12_HbR	S7_D11_HbR	S6_D22_HbR	S6_D12_HbR	S6_D11_HbR	S6_D10_HbR	S6_D9_HbR	S5_D21_HbR	S5_D10_HbR	S5_D9_HbR	S5_D8_HbR	S5_D7_HbR	S4_D20_HbR	S4_D8_HbR	S4_D7_HbR	S4_D6_HbR	S4_D5_HbR	S8_D23_HbR	S8_D16_HbR	S8_D15_HbR	S8_D9_HbR	S3_D19_HbR	S3_D4_HbR	S3_D3_HbR	S2_D18_HbR	S2_D3_HbR	S2_D2_HbR	S1_D17_HbR	S1_D2_HbR	S1_D1_HbR	S7_D14_HbT	S7_D13_HbT	S7_D12_HbT	S7_D11_HbT	S6_D22_HbT	S6_D12_HbT	S6_D11_HbT	S6_D10_HbT	S6_D9_HbT	S5_D21_HbT	S5_D10_HbT	S5_D9_HbT	S5_D8_HbT	S5_D7_HbT	S4_D20_HbT	S4_D8_HbT	S4_D7_HbT	S4_D6_HbT	S4_D5_HbT	S8_D23_HbT	S8_D16_HbT	S8_D15_HbT	S8_D9_HbT	S3_D19_HbT	S3_D4_HbT	S3_D3_HbT	S2_D18_HbT	S2_D3_HbT	S2_D2_HbT	S1_D17_HbT	S1_D2_HbT	S1_D1_HbT	
   5.0700000e+01	   3.4790333e-02	   2.4660945e-01	   1.4505884e-01	  -2.5864180e-01	  -2.0265183e-15	  -1.8279104e-01	  -2.8349116e-01	  -9.0302934e-02	  -4.6351522e-02	   1.1425395e-14	  -2.1558481e-01	  -1.4463685e-01	  -6.1134690e-01	   9.3546906e-01	   5.0437631e-15	   2.8830243e-01	  -3.8493820e-01	   7.3658682e-01	  -8.4314975e-02	  -3.6153433e-14	  -1.3413363e-02	  -1.7638503e-02	   4.2624446e-15	  -1.6216223e-14	  -1.4759720e-01	   3.1776277e-03	   1.6599727e-14	  -8.0821393e-03	   2.5335039e-01	   1.0019908e-14	  -1.0251038e-02	  -1.8421607e-01	  -8.4890729e-02	  -1.5242347e-01	  -3.3631755e-01	  -1.7605811e-02	   2.5300641e-16	   1.1641250e-02	   6.0467366e-03	  -1.1676049e-01	  -1.3725598e-01	  -2.2041358e-16	   9.8542327e-02	  -4.0406809e-02	   2.5123683e-01	  -1.5620196e+00	  -2.9872204e-15	  -1.5135334e-01	   4.3386873e-02	  -1.0289727e-01	   2.5900637e-02	   1.8782750e-14	  -1.8307887e-01	  -2.4691210e-01	  -1.2883611e-15	   1.5409696e-14	  -3.5769322e-02	  -8.5330083e-02	  -4.6379401e-14	  -6.2031637e-02	  -1.6094278e-01	  -1.2249785e-14	  -5.3818626e-02	  -1.6886832e-02	  -5.0100397e-02	   9.4185980e-02	  -1.9125871e-01	  -2.7624761e-01	  -1.7735119e-15	  -1.7114979e-01	  -2.7744442e-01	  -2.0706343e-01	  -1.8360750e-01	   1.1204981e-14	  -1.1704248e-01	  -1.8504366e-01	  -3.6011007e-01	  -6.2655054e-01	   2.0565427e-15	   1.3694910e-01	  -3.4155133e-01	   6.3368955e-01	  -5.8414338e-02	  -1.7370683e-14	  -1.9649223e-01	  -2.6455060e-01	   2.9740835e-15	  -8.0652750e-16	  -1.8336653e-01	  -8.2152455e-02	  -2.9779675e-14	  -7.0113776e-02	   9.2407610e-02	  -2.2298770e-15	  -6.4069664e-02	  -2.0110290e-01	
   5.0750000e+01	   4.1481306e-02	   2.4898593e-01	   1.4241622e-01	  -2.5783157e-01	  -2.0350509e-15	  -1.8025765e-01	  -2.7354070e-01	  -9.5265160e-02	  -4.8652322e-02	   1.1431545e-14	  -2.1932068e-01	  -1.4934101e-01	  -6.1295021e-01	   9.1457496e-01	   5.0328151e-15	   2.9233349e-01	  -3.5719973e-01	   7.3727561e-01	  -8.6794251e-02	  -3.5580643e-14	  -1.2771798e-02	  -2.2069790e-02	   4.3005431e-15	  -1.6259731e-14	  -1.4863282e-01	   3.6843834e-03	   1.6900716e-14	  -7.6416314e-03	   2.5296199e-01	   1.0207423e-14	  -9.2477997e-03	  -1.8509096e-01	  -9.4787603e-02	  -1.5480973e-01	  -3.3395861e-01	  -1.9699207e-02	   2.3608575e-16	   8.9253525e-03	  -1.3878344e-02	  -1.1586809e-01	  -1.3720127e-01	  -2.1752571e-16	   1.0207761e-01	  -3.8013140e-02	   2.4396107e-01	  -1.5268960e+00	  -3.0223704e-15	  -1.5953227e-01	   4.2744078e-03	  -1.0933963e-01	   2.7185824e-02	   1.8527174e-14	  -1.8338902e-01	  -2.4371745e-01	  -1.2948514e-15	   1.5447465e-14	  -3.5515829e-02	  -8.5193100e-02	  -4.6168001e-14	  -6.2036247e-02	  -1.6161773e-01	  -1.2354104e-14	  -5.5290536e-02	  -1.6974997e-02	  -5.3306296e-02	   9.4176206e-02	  -1.9154239e-01	  -2.7753078e-01	  -1.7989651e-15	  -1.7133230e-01	  -2.8741904e-01	  -2.1113325e-01	  -1.8585359e-01	   1.1214019e-14	  -1.1724307e-01	  -1.8735416e-01	  -3.6898914e-01	  -6.1232107e-01	   2.0104447e-15	   1.3280122e-01	  -3.5292532e-01	   6.2793598e-01	  -5.9608427e-02	  -1.7053469e-14	  -1.9616082e-01	  -2.6578724e-01	   3.0056917e-15	  -8.1226550e-16	  -1.8414865e-01	  -8.1508717e-02	  -2.9267285e-14	  -6.9677879e-02	   9.1344269e-02	  -2.1466816e-15	  -6.4538336e-02	  -2.0206596e-01	
   5.0800000e+01	   4.8349682e-02	   2.5072998e-01	   1.3955880e-01	  -2.5689913e-01	  -2.0408062e-15	  -1.7666710e-01	  -2.6088248e-01	  -9.9656361e-02	  -5.0940659e-02	   1.1435923e-14	  -2.2351579e-01	  -1.5423738e-01	  -6.1403924e-01	   8.9287704e-01	   5.0198658e-15	   2.9637625e-01	  -3.2604677e-01	   7.3789333e-01	  -8.9730029e-02	  -3.5007131e-14	  -1.2082385e-02	  -2.5249014e-02	   4.3376643e-15	  -1.6311536e-14	  -1.4984561e-01	   4.1267653e-03	   1.7196808e-14	  -7.2782455e-03	   2.5234101e-01	   1.0416396e-14	  -8.3783946e-03	  -1.8620444e-01	  -1.0481161e-01	  -1.5640797e-01	  -3.3118292e-01	  -2.1526855e-02	   2.2030078e-16	   5.5830800e-03	  -3.7001956e-02	  -1.1542012e-01	  -1.3683207e-01	  -2.1435993e-16	   1.0621547e-01	  -3.5115840e-02	   2.3618189e-01	  -1.4907337e+00	  -3.0539079e-15	  -1.6751268e-01	  -3.9987119e-02	  -1.1517034e-01	   2.9311464e-02	   1.8280742e-14	  -1.8365659e-01	  -2.4097261e-01	  -1.3025554e-15	   1.5496924e-14	  -3.5248267e-02	  -8.5006220e-02	  -4.5999897e-14	  -6.2060313e-02	  -1.6223340e-01	  -1.2477907e-14	  -5.6659466e-02	  -1.6959359e-02	  -5.6461925e-02	   9.4322016e-02	  -1.9162412e-01	  -2.7842599e-01	  -1.8205055e-15	  -1.7108402e-01	  -2.9788443e-01	  -2.1507648e-01	  -1.8777273e-01	   1.1221563e-14	  -1.1730032e-01	  -1.8935322e-01	  -3.7785734e-01	  -5.9785662e-01	   1.9659579e-15	   1.2886357e-01	  -3.6603389e-01	   6.2272299e-01	  -6.0418565e-02	  -1.6726389e-14	  -1.9573898e-01	  -2.6622163e-01	   3.0351089e-15	  -8.1461188e-16	  -1.8509388e-01	  -8.0879455e-02	  -2.8803089e-14	  -6.9338559e-02	   9.0107609e-02	  -2.0615115e-15	  -6.5037861e-02	  -2.0316380e-01	
   5.0850000e+01	   5.5277081e-02	   2.5184371e-01	   1.3648491e-01	  -2.5584457e-01	  -2.0435629e-15	  -1.7195587e-01	  -2.4555017e-01	  -1.0335963e-01	  -5.3190761e-02	   1.1438389e-14	  -2.2811184e-01	  -1.5926196e-01	  -6.1468466e-01	   8.7085421e-01	   5.0049298e-15	   3.0036274e-01	  -2.9231513e-01	   7.3837874e-01	  -9.3129885e-02	  -3.4436823e-14	  -1.1349756e-02	  -2.7132636e-02	   4.3733969e-15	  -1.6369967e-14	  -1.5121517e-01	   4.4914251e-03	   1.7484991e-14	  -6.9954987e-03	   2.5148721e-01	   1.0642827e-14	  -7.6445962e-03	  -1.8755139e-01	  -1.1480538e-01	  -1.5721571e-01	  -3.2798772e-01	  -2.3079851e-02	   2.0568600e-16	   1.6298317e-03	  -6.3133363e-02	  -1.1554155e-01	  -1.3615108e-01	  -2.1089044e-16	   1.1089116e-01	  -3.1766397e-02	   2.2812277e-01	  -1.4542320e+00	  -3.0813637e-15	  -1.7517956e-01	  -8.8398758e-02	  -1.2028263e-01	   3.2302459e-02	   1.8044628e-14	  -1.8387707e-01	  -2.3870745e-01	  -1.3112308e-15	   1.5556523e-14	  -3.4970054e-02	  -8.4765706e-02	  -4.5873079e-14	  -6.2104243e-02	  -1.6279132e-01	  -1.2618433e-14	  -5.7920088e-02	  -1.6843589e-02	  -5.9528296e-02	   9.4628005e-02	  -1.9150281e-01	  -2.7892442e-01	  -1.8378769e-15	  -1.7032604e-01	  -3.0868354e-01	  -2.1890118e-01	  -1.8934184e-01	   1.1227498e-14	  -1.1722067e-01	  -1.9102836e-01	  -3.8656188e-01	  -5.8337775e-01	   1.9235660e-15	   1.2518318e-01	  -3.8071389e-01	   6.1809611e-01	  -6.0827426e-02	  -1.6392195e-14	  -1.9522683e-01	  -2.6584008e-01	   3.0621661e-15	  -8.1344426e-16	  -1.8618522e-01	  -8.0274280e-02	  -2.8388087e-14	  -6.9099742e-02	   8.8695889e-02	  -1.9756067e-15	  -6.5564684e-02	  -2.0439498e-01	
   5.0900000e+01	   6.2140859e-02	   2.5234821e-01	   1.3318317e-01	  -2.5467066e-01	  -2.0431122e-15	  -1.6606814e-01	  -2.2764420e-01	  -1.0627087e-01	  -5.5382984e-02	   1.1438855e-14	  -2.3303301e-01	  -1.6435817e-01	  -6.1497477e-01	   8.4894263e-01	   4.9880430e-15	   3.0423488e-01	  -2.5689212e-01	   7.3867206e-01	  -9.6988944e-02	  -3.3873269e-14	  -1.0579437e-02	  -2.7704912e-02	   4.4073129e-15	  -1.6433626e-14	  -1.5271957e-01	   4.7651966e-03	   1.7762383e-14	  -6.7938415e-03	   2.5040741e-01	   1.0882774e-14	  -7.0479641e-03	  -1.8912363e-01	  -1.2460762e-01	  -1.5725460e-01	  -3.2436087e-01	  -2.4358111e-02	   1.9223567e-16	  -2.9172078e-03	  -9.1995767e-02	  -1.1634706e-01	  -1.3515996e-01	  -2.0710061e-16	   1.1601896e-01	  -2.8012543e-02	   2.2001722e-01	  -1.4180289e+00	  -3.1043573e-15	  -1.8243767e-01	  -1.3990699e-01	  -1.2458806e-01	   3.6161482e-02	   1.7819762e-14	  -1.8404768e-01	  -2.3693901e-01	  -1.3205912e-15	   1.5624878e-14	  -3.4684521e-02	  -8.4468423e-02	  -4.5785253e-14	  -6.2168078e-02	  -1.6329426e-01	  -1.2773046e-14	  -5.9068123e-02	  -1.6632009e-02	  -6.2466760e-02	   9.5093611e-02	  -1.9117770e-01	  -2.7902877e-01	  -1.8508765e-15	  -1.6898535e-01	  -3.1963997e-01	  -2.2261793e-01	  -1.9054294e-01	   1.1231755e-14	  -1.1701405e-01	  -1.9237071e-01	  -3.9495755e-01	  -5.6908629e-01	   1.8836857e-15	   1.2179721e-01	  -3.9679911e-01	   6.1408400e-01	  -6.0827462e-02	  -1.6053507e-14	  -1.9462712e-01	  -2.6464393e-01	   3.0867217e-15	  -8.0874856e-16	  -1.8740410e-01	  -7.9703227e-02	  -2.8022870e-14	  -6.8961920e-02	   8.7113147e-02	  -1.8902719e-15	  -6.6116087e-02	  -2.0575564e-01	
   5.0950000e+01	   6.8816071e-02	   2.5228379e-01	   1.2963719e-01	  -2.5338598e-01	  -2.0392754e-15	  -1.5896513e-01	  -2.0733653e-01	  -1.0830322e-01	  -5.7503695e-02	   1.1437280e-14	  -2.3818998e-01	  -1.6947814e-01	  -6.1501221e-01	   8.2753267e-01	   4.9692513e-15	   3.0794613e-01	  -2.2068600e-01	   7.3871721e-01	  -1.0129088e-01	  -3.3319630e-14	  -9.7779451e-03	  -2.6977668e-02	   4.4389824e-15	  -1.6501525e-14	  -1.5433609e-01	   4.9359107e-03	   1.8026168e-14	  -6.6704708e-03	   2.4911669e-01	   1.1132461e-14	  -6.5899523e-03	  -1.9090953e-01	  -1.3405637e-01	  -1.5657084e-01	  -3.2028683e-01	  -2.5365996e-02	   1.7991227e-16	  -8.0377225e-03	  -1.2322572e-01	  -1.1793400e-01	  -1.3386030e-01	  -2.0298042e-16	   1.2149719e-01	  -2.3896784e-02	   2.1210051e-01	  -1.3826962e+00	  -3.1226012e-15	  -1.8921459e-01	  -1.9343876e-01	  -1.2802022e-01	   4.0869988e-02	   1.7606825e-14	  -1.8416743e-01	  -2.3567191e-01	  -1.3303178e-15	   1.5700905e-14	  -3.4394629e-02	  -8.4112048e-02	  -4.5734133e-14	  -6.2251612e-02	  -1.6374625e-01	  -1.2939308e-14	  -6.0100183e-02	  -1.6329460e-02	  -6.5240299e-02	   9.5712959e-02	  -1.9064964e-01	  -2.7875198e-01	  -1.8593632e-15	  -1.6700285e-01	  -3.3056225e-01	  -2.2623723e-01	  -1.9136399e-01	   1.1234299e-14	  -1.1669279e-01	  -1.9337493e-01	  -4.0291170e-01	  -5.5516349e-01	   1.8466501e-15	   1.1873153e-01	  -4.1412476e-01	   6.1069699e-01	  -6.0420889e-02	  -1.5712804e-14	  -1.9394538e-01	  -2.6264958e-01	   3.1086646e-15	  -8.0062011e-16	  -1.8873072e-01	  -7.9176137e-02	  -2.7707966e-14	  -6.8922083e-02	   8.5370444e-02	  -1.8068463e-15	  -6.6690135e-02	  -2.0723899e-01	
   5.1000000e+01	   7.5177847e-02	   2.5170966e-01	   1.2583233e-01	  -2.5200675e-01	  -2.0319220e-15	  -1.5063580e-01	  -1.8487196e-01	  -1.0939023e-01	  -5.9544654e-02	   1.1433649e-14	  -2.4348398e-01	  -1.7458232e-01	  -6.1490905e-01	   8.0697035e-01	   4.9485987e-15	   3.1146081e-01	  -1.8459699e-01	   7.3846416e-01	  -1.0600993e-01	  -3.2778661e-14	  -8.9529797e-03	  -2.4989020e-02	   4.4679886e-15	  -1.6573170e-14	  -1.5604171e-01	   4.9931534e-03	   1.8273517e-14	  -6.6190790e-03	   2.4763948e-01	   1.1388376e-14	  -6.2721419e-03	  -1.9289396e-01	  -1.4299247e-01	  -1.5523479e-01	  -3.1575488e-01	  -2.6108503e-02	   1.6865649e-16	  -1.3703803e-02	  -1.5637774e-01	  -1.2037651e-01	  -1.3225471e-01	  -1.9852381e-16	   1.2721321e-01	  -1.9456983e-02	   2.0460136e-01	  -1.3487402e+00	  -3.1359038e-15	  -1.9546064e-01	  -2.4793442e-01	  -1.3053816e-01	   4.6390646e-02	   1.7406257e-14	  -1.8423704e-01	  -2.3489946e-01	  -1.3400731e-15	   1.5783912e-14	  -3.4102691e-02	  -8.3695190e-02	  -4.5717674e-14	  -6.2354529e-02	  -1.6415250e-01	  -1.3115044e-14	  -6.1013601e-02	  -1.5941142e-02	  -6.7814623e-02	   9.6474879e-02	  -1.8992255e-01	  -2.7811525e-01	  -1.8632655e-15	  -1.6433960e-01	  -3.4124970e-01	  -2.2976674e-01	  -1.9179936e-01	   1.1235125e-14	  -1.1627077e-01	  -1.9403930e-01	  -4.1030769e-01	  -5.4176983e-01	   1.8126949e-15	   1.1600017e-01	  -4.3253141e-01	   6.0792600e-01	  -5.9619282e-02	  -1.5372404e-14	  -1.9319002e-01	  -2.5988848e-01	   3.1279155e-15	  -7.8925858e-16	  -1.9014440e-01	  -7.8702037e-02	  -2.7444157e-14	  -6.8973608e-02	   8.3486976e-02	  -1.7266684e-15	  -6.7285743e-02	  -2.0883511e-01	
   5.1050000e+01	   8.1104457e-02	   2.5070193e-01	   1.2176279e-01	  -2.5055670e-01	  -2.0209871e-15	  -1.4110678e-01	  -1.6056586e-01	  -1.0948682e-01	  -6.1502057e-02	   1.1427967e-14	  -2.4881061e-01	  -1.7963699e-01	  -6.1478035e-01	   7.8756068e-01	   4.9261191e-15	   3.1475237e-01	  -1.4949281e-01	   7.3787096e-01	  -1.1111233e-01	  -3.2252675e-14	  -8.1136909e-03	  -2.1800695e-02	   4.4939454e-15	  -1.6648581e-14	  -1.5781369e-01	   4.9289620e-03	   1.8501509e-14	  -6.6296813e-03	   2.4600994e-01	   1.1647356e-14	  -6.0964917e-03	  -1.9505879e-01	  -1.5126350e-01	  -1.5333862e-01	  -3.1076735e-01	  -2.6589198e-02	   1.5839792e-16	  -1.9874099e-02	  -1.9093269e-01	  -1.2372209e-01	  -1.3034802e-01	  -1.9372601e-16	   1.3304750e-01	  -1.4729206e-02	   1.9773256e-01	  -1.3166069e+00	  -3.1441712e-15	  -2.0114687e-01	  -3.0237365e-01	  -1.3212885e-01	   5.2669109e-02	   1.7218251e-14	  -1.8425856e-01	  -2.3460575e-01	  -1.3495174e-15	   1.5873621e-14	  -3.3810166e-02	  -8.3217489e-02	  -4.5734200e-14	  -6.2476506e-02	  -1.6451925e-01	  -1.3298389e-14	  -6.1806286e-02	  -1.5472466e-02	  -7.0159039e-02	   9.7363302e-02	  -1.8900456e-01	  -2.7714590e-01	  -1.8625892e-15	  -1.6098087e-01	  -3.5149855e-01	  -2.3320891e-01	  -1.9185007e-01	   1.1234241e-14	  -1.1576311e-01	  -1.9436619e-01	  -4.1704779e-01	  -5.2904622e-01	   1.7819478e-15	   1.1360551e-01	  -4.5186646e-01	   6.0574211e-01	  -5.8443218e-02	  -1.5034424e-14	  -1.9237225e-01	  -2.5640644e-01	   3.1444280e-15	  -7.7495949e-16	  -1.9162386e-01	  -7.8288527e-02	  -2.7232691e-14	  -6.9106188e-02	   8.1490687e-02	  -1.6510331e-15	  -6.7902778e-02	  -2.1053126e-01	
   5.1100000e+01	   8.6481077e-02	   2.4934946e-01	   1.1743668e-01	  -2.4906562e-01	  -2.0064880e-15	  -1.3044857e-01	  -1.3479873e-01	  -1.0856914e-01	  -6.3375502e-02	   1.1420245e-14	  -2.5406348e-01	  -1.8461073e-01	  -6.1473778e-01	   7.6957327e-01	   4.9018309e-15	   3.1780135e-01	  -1.1618642e-01	   7.3690469e-01	  -1.1655603e-01	  -3.1743480e-14	  -7.2709406e-03	  -1.7494474e-02	   4.5165138e-15	  -1.6728237e-14	  -1.5963005e-01	   4.7384446e-03	   1.8707071e-14	  -6.6886753e-03	   2.4427144e-01	   1.1906659e-14	  -6.0655073e-03	  -1.9738361e-01	  -1.5872813e-01	  -1.5099123e-01	  -3.0534489e-01	  -2.6809951e-02	   1.4906488e-16	  -2.6488642e-02	  -2.2630883e-01	  -1.2799024e-01	  -1.2814812e-01	  -1.8858107e-16	   1.3887742e-01	  -9.7516291e-03	   1.9168204e-01	  -1.2866899e+00	  -3.1474076e-15	  -2.0626226e-01	  -3.5579603e-01	  -1.3280781e-01	   5.9633800e-02	   1.7042747e-14	  -1.8423491e-01	  -2.3476799e-01	  -1.3583245e-15	   1.5970135e-14	  -3.3517562e-02	  -8.2679685e-02	  -4.5782400e-14	  -6.2617225e-02	  -1.6485341e-01	  -1.3487798e-14	  -6.2476633e-02	  -1.4928993e-02	  -7.2247056e-02	   9.8358231e-02	  -1.8790822e-01	  -2.7587557e-01	  -1.8574231e-15	  -1.5693721e-01	  -3.6110756e-01	  -2.3655939e-01	  -1.9152362e-01	   1.1231664e-14	  -1.1518606e-01	  -1.9436236e-01	  -4.2305574e-01	  -5.1711659e-01	   1.7544233e-15	   1.1153909e-01	  -4.7198245e-01	   6.0409688e-01	  -5.6922231e-02	  -1.4700734e-14	  -1.9150585e-01	  -2.5226247e-01	   3.1581893e-15	  -7.5810240e-16	  -1.9314761e-01	  -7.7941241e-02	  -2.7075329e-14	  -6.9305901e-02	   7.9418033e-02	  -1.5811391e-15	  -6.8542140e-02	  -2.1231260e-01	
   5.1150000e+01	   9.1203837e-02	   2.4774813e-01	   1.1287733e-01	  -2.4756729e-01	  -1.9885368e-15	  -1.1877860e-01	  -1.0800681e-01	  -1.0663452e-01	  -6.5167072e-02	   1.1410491e-14	  -2.5913777e-01	  -1.8947122e-01	  -6.1488511e-01	   7.5324789e-01	   4.8757356e-15	   3.2059319e-01	  -8.5411197e-02	   7.3554148e-01	  -1.2228865e-01	  -3.1252328e-14	  -6.4375372e-03	  -1.2168842e-02	   4.5354176e-15	  -1.6812962e-14	  -1.6146994e-01	   4.4202654e-03	   1.8886959e-14	  -6.7792280e-03	   2.4247488e-01	   1.2164010e-14	  -6.1822857e-03	  -1.9984660e-01	  -1.6526063e-01	  -1.4831101e-01	  -2.9952696e-01	  -2.6771795e-02	   1.4059187e-16	  -3.3464405e-02	  -2.6187638e-01	  -1.3317235e-01	  -1.2566642e-01	  -1.8307962e-16	   1.4458090e-01	  -4.5677865e-03	   1.8660656e-01	  -1.2593384e+00	  -3.1457130e-15	  -2.1081025e-01	  -4.0732099e-01	  -1.3261792e-01	   6.7193605e-02	   1.6879423e-14	  -1.8416923e-01	  -2.3535811e-01	  -1.3661965e-15	   1.6073828e-14	  -3.3224487e-02	  -8.2083671e-02	  -4.5861184e-14	  -6.2776313e-02	  -1.6516222e-01	  -1.3682035e-14	  -6.3023501e-02	  -1.4316495e-02	  -7.4056794e-02	   9.9437125e-02	  -1.8664963e-01	  -2.7433909e-01	  -1.8479449e-15	  -1.5224300e-01	  -3.6988319e-01	  -2.3980687e-01	  -1.9083349e-01	   1.1227411e-14	  -1.1455687e-01	  -1.9403901e-01	  -4.2827855e-01	  -5.0609054e-01	   1.7300226e-15	   1.0978294e-01	  -4.9273219e-01	   6.0292356e-01	  -5.5095042e-02	  -1.4372905e-14	  -1.9060677e-01	  -2.4752695e-01	   3.1692211e-15	  -7.3913494e-16	  -1.9469442e-01	  -7.7663406e-02	  -2.6974225e-14	  -6.9555541e-02	   7.7312658e-02	  -1.5180254e-15	  -6.9205787e-02	  -2.1416310e-01	
   5.1200000e+01	   9.5183666e-02	   2.4599481e-01	   1.0812183e-01	  -2.4609739e-01	  -1.9673491e-15	  -1.0626268e-01	  -8.0668014e-02	  -1.0370176e-01	  -6.6880377e-02	   1.1398699e-14	  -2.6393393e-01	  -1.9418304e-01	  -6.1531579e-01	   7.3879475e-01	   4.8478174e-15	   3.2311574e-01	  -5.7793216e-02	   7.3376626e-01	  -1.2824472e-01	  -3.0779882e-14	  -5.6285080e-03	  -5.9364823e-03	   4.5504559e-15	  -1.6903751e-14	  -1.6331400e-01	   3.9769175e-03	   1.9037797e-14	  -6.8820110e-03	   2.4067593e-01	   1.2417624e-14	  -6.4504113e-03	  -2.0242533e-01	  -1.7075492e-01	  -1.4541845e-01	  -2.9336901e-01	  -2.6476584e-02	   1.3292428e-16	  -4.0691386e-02	  -2.9697669e-01	  -1.3923214e-01	  -1.2291816e-01	  -1.7720698e-16	   1.5004023e-01	   7.7147023e-04	   1.8262803e-01	  -1.2348590e+00	  -3.1392790e-15	  -2.1480426e-01	  -4.5616919e-01	  -1.3162728e-01	   7.5234979e-02	   1.6727696e-14	  -1.8406410e-01	  -2.3634355e-01	  -1.3728747e-15	   1.6185199e-14	  -3.2929816e-02	  -8.1432480e-02	  -4.5969444e-14	  -6.2953298e-02	  -1.6545288e-01	  -1.3880123e-14	  -6.3446273e-02	  -1.3641128e-02	  -7.5571251e-02	   1.0057635e-01	  -1.8524718e-01	  -2.7257397e-01	  -1.8344248e-15	  -1.4695407e-01	  -3.7764470e-01	  -2.4293390e-01	  -1.8979854e-01	   1.1221492e-14	  -1.1389370e-01	  -1.9341157e-01	  -4.3268776e-01	  -4.9606423e-01	   1.7085383e-15	   1.0831148e-01	  -5.1396241e-01	   6.0213898e-01	  -5.3009743e-02	  -1.4052186e-14	  -1.8969260e-01	  -2.4228004e-01	   3.1775813e-15	  -7.1855177e-16	  -1.9624381e-01	  -7.7455563e-02	  -2.6931646e-14	  -6.9835309e-02	   7.5223053e-02	  -1.4624989e-15	  -6.9896684e-02	  -2.1606646e-01	
   5.1250000e+01	   9.8349475e-02	   2.4418217e-01	   1.0321896e-01	  -2.4469118e-01	  -1.9432478e-15	  -9.3114620e-02	  -5.3284990e-02	  -9.9811351e-02	  -6.8519555e-02	   1.1384842e-14	  -2.6836138e-01	  -1.9870653e-01	  -6.1611171e-01	   7.2638633e-01	   4.8180451e-15	   3.2535642e-01	  -3.3827213e-02	   7.3157242e-01	  -1.3434377e-01	  -3.0326234e-14	  -4.8614766e-03	   1.0775523e-03	   4.5615148e-15	  -1.7001568e-14	  -1.6514458e-01	   3.4146995e-03	   1.9156141e-14	  -6.9762345e-03	   2.3893179e-01	   1.2666216e-14	  -6.8736571e-03	  -2.0509717e-01	  -1.7512784e-01	  -1.4242971e-01	  -2.8693938e-01	  -2.5929295e-02	   1.2602117e-16	  -4.8031036e-02	  -3.3094438e-01	  -1.4610682e-01	  -1.1992275e-01	  -1.7094157e-16	   1.5514590e-01	   6.2071844e-03	   1.7983180e-01	  -1.2135052e+00	  -3.1283809e-15	  -2.1826264e-01	  -5.0168196e-01	  -1.2992649e-01	   8.3620293e-02	   1.6586728e-14	  -1.8392052e-01	  -2.3768782e-01	  -1.3781484e-15	   1.6304699e-14	  -3.2631951e-02	  -8.0730190e-02	  -4.6105766e-14	  -6.3147651e-02	  -1.6573223e-01	  -1.4081275e-14	  -6.3744974e-02	  -1.2909671e-02	  -7.6778366e-02	   1.0175246e-01	  -1.8372042e-01	  -2.7062048e-01	  -1.8172266e-15	  -1.4114566e-01	  -3.8422937e-01	  -2.4591817e-01	  -1.8844230e-01	   1.1213900e-14	  -1.1321548e-01	  -1.9249934e-01	  -4.3627991e-01	  -4.8711887e-01	   1.6896643e-15	   1.0709378e-01	  -5.3550917e-01	   6.0164593e-01	  -5.0723480e-02	  -1.3739506e-14	  -1.8878200e-01	  -2.3661027e-01	   3.1833663e-15	  -6.9686941e-16	  -1.9777653e-01	  -7.7315491e-02	  -2.6949625e-14	  -7.0123885e-02	   7.3199569e-02	  -1.4150591e-15	  -7.0618631e-02	  -2.1800684e-01	
