time	S7_D14_HbO	S7_D13_HbO	S7_D12_HbO	S7_D11_HbO	S6_D22_HbO	S6_D12_HbO	S6_D11_HbO	S6_D10_HbO	S6_D9_HbO	S5_D21_HbO	S5_D10_HbO	S5_D9_HbO	S5_D8_HbO	S5_D7_HbO	S4_D20_HbO	S4_D8_HbO	S4_D7_HbO	S4_D6_HbO	S4_D5_HbO	S8_D23_HbO	S8_D16_HbO	S8_D15_HbO	S8_D9_HbO	S3_D19_HbO	S3_D4_HbO	S3_D3_HbO	S2_D18_HbO	S2_D3_HbO	S2_D2_HbO	S1_D17_HbO	S1_D2_HbO	S1_D1_HbO	S7_D14_HbR	S7_D13_HbR	S7_D12_HbR	S7_D11_HbR	S6_D22_HbR	S6_D12_HbR	S6_D11_HbR	S6_D10_HbR	S6_D9_HbR	S5_D21_HbR	S5_D10_HbR	S5_D9_HbR	S5_D8_HbR	S5_D7_HbR	S4_D20_HbR	S4_D8_HbR	S4_D7_HbR	S4_D6_HbR	S4_D5_HbR	S8_D23_HbR	S8_D16_HbR	S8_D15_HbR	S8_D9_HbR	S3_D19_HbR	S3_D4_HbR	S3_D3_HbR	S2_D18_HbR	S2_D3_HbR	S2_D2_HbR	S1_D17_HbR	S1_D2_HbR	S1_D1_HbR	S7_D14_HbT	S7_D13_HbT	S7_D12_HbT	S7_D11_HbT	S6_D22_HbT	S6_D12_HbT	S6_D11_HbT	S6_D10_HbT	S6_D9_HbT	S5_D21_HbT	S5_D10_HbT	S5_D9_HbT	S5_D8_HbT	S5_D7_HbT	S4_D20_HbT	S4_D8_HbT	S4_D7_HbT	S4_D6_HbT	S4_D5_HbT	S8_D23_HbT	S8_D16_HbT	S8_D15_HbT	S8_D9_HbT	S3_D19_HbT	S3_D4_HbT	S3_D3_HbT	S2_D18_HbT	S2_D3_HbT	S2_D2_HbT	S1_D17_HbT	S1_D2_HbT	S1_D1_HbT	
   5.0950000e+01	  -1.5028137e+00	  -1.5397162e-01	  -2.0648360e-02	  -2.7324548e-01	  -1.8700688e-14	   1.6989350e+00	   1.9494188e-01	   8.0902673e-02	   4.1874894e-02	  -7.7820051e-15	  -4.7727234e-01	   2.9769613e-01	   3.0237595e-01	   4.7747000e-01	  -7.4832097e-14	  -1.5696908e-01	  -1.7883846e-01	  -1.7833714e-01	   8.3241883e-02	  -4.9085568e-15	   3.7124197e-02	   6.9838012e-02	   5.3098160e-16	   3.1859853e-16	   5.8889868e-01	   3.7722942e-01	  -1.2695480e-15	   4.3292226e-01	   3.4010863e-01	   8.8088774e-15	   2.6781059e-01	   1.4849316e-01	   4.0622259e-01	   2.5784069e-01	   1.2971992e-01	   1.7920317e-01	  -4.5703357e-16	  -7.7395907e-01	   1.3995558e+00	  -1.4236075e-01	  -2.3365353e-01	   5.7253607e-16	   6.1563634e-02	  -7.2157885e-02	  -1.5478330e-01	   3.0829485e-01	  -4.5845296e-15	  -6.8042268e-02	  -1.1161716e-01	  -1.0303633e-02	  -2.3965290e-01	  -3.0557720e-15	   2.1697029e-01	   4.9261817e-01	  -8.7386649e-16	  -2.7538198e-17	  -2.5964195e-02	  -7.3010688e-02	  -1.7494863e-16	  -2.7578849e-01	  -2.2205791e-01	  -8.1875951e-15	  -1.0065586e-01	  -2.8512573e-02	  -1.0965911e+00	   1.0386907e-01	   1.0907156e-01	  -9.4042306e-02	  -1.9157722e-14	   9.2497592e-01	   1.5944977e+00	  -6.1458082e-02	  -1.9177864e-01	  -7.2094690e-15	  -4.1570871e-01	   2.2553824e-01	   1.4759265e-01	   7.8576485e-01	  -7.9416626e-14	  -2.2501135e-01	  -2.9045562e-01	  -1.8864077e-01	  -1.5641102e-01	  -7.9643287e-15	   2.5409449e-01	   5.6245618e-01	  -3.4288489e-16	   2.9106034e-16	   5.6293448e-01	   3.0421873e-01	  -1.4444967e-15	   1.5713378e-01	   1.1805072e-01	   6.2128227e-16	   1.6715473e-01	   1.1998059e-01	
   5.1000000e+01	  -1.4990372e+00	  -1.5598221e-01	  -2.0516358e-02	  -2.6985344e-01	  -1.8818484e-14	   1.6838735e+00	   2.0640944e-01	   8.2816393e-02	   4.1190508e-02	  -7.9268406e-15	  -4.7349716e-01	   2.9115774e-01	   3.0403604e-01	   4.7843876e-01	  -7.5021002e-14	  -1.6198171e-01	  -1.8146496e-01	  -1.7813751e-01	   8.0834362e-02	  -4.8463578e-15	   3.2884930e-02	   7.3416103e-02	   5.2538941e-16	   3.1459516e-16	   5.9159705e-01	   3.7937928e-01	  -1.2637475e-15	   4.3741034e-01	   3.3752107e-01	   8.8597880e-15	   2.7016794e-01	   1.5103956e-01	   4.0575275e-01	   2.6087212e-01	   1.3013016e-01	   1.7626816e-01	  -4.7336609e-16	  -7.7955657e-01	   1.3884885e+00	  -1.4587989e-01	  -2.3115374e-01	   5.9002870e-16	   5.4468665e-02	  -6.8227722e-02	  -1.6451479e-01	   3.0186183e-01	  -4.6957615e-15	  -6.2680697e-02	  -1.0926274e-01	  -1.2429987e-02	  -2.3564792e-01	  -3.0092506e-15	   2.1466393e-01	   4.8723084e-01	  -8.8846093e-16	  -2.0922052e-17	  -2.8568993e-02	  -7.6036463e-02	  -1.6532392e-16	  -2.7706542e-01	  -2.2186919e-01	  -8.2359157e-15	  -1.0130910e-01	  -2.8624035e-02	  -1.0932845e+00	   1.0488991e-01	   1.0961380e-01	  -9.3585279e-02	  -1.9291851e-14	   9.0431692e-01	   1.5948980e+00	  -6.3063500e-02	  -1.8996323e-01	  -7.3368119e-15	  -4.1902850e-01	   2.2293002e-01	   1.3952125e-01	   7.8030059e-01	  -7.9716763e-14	  -2.2466241e-01	  -2.9072769e-01	  -1.9056750e-01	  -1.5481356e-01	  -7.8556084e-15	   2.4754886e-01	   5.6064694e-01	  -3.6307152e-16	   2.9367311e-16	   5.6302806e-01	   3.0334282e-01	  -1.4290714e-15	   1.6034492e-01	   1.1565187e-01	   6.2387232e-16	   1.6885884e-01	   1.2241553e-01	
   5.1050000e+01	  -1.4956441e+00	  -1.5827105e-01	  -2.0358815e-02	  -2.6670266e-01	  -1.8907707e-14	   1.6681924e+00	   2.1774585e-01	   8.5341228e-02	   4.0704395e-02	  -8.0700477e-15	  -4.7109355e-01	   2.8394634e-01	   3.0764290e-01	   4.7860095e-01	  -7.5178911e-14	  -1.6700340e-01	  -1.8313086e-01	  -1.7789557e-01	   7.8178384e-02	  -4.7815258e-15	   2.8445001e-02	   7.6642494e-02	   5.2027007e-16	   3.1065446e-16	   5.9378516e-01	   3.8099636e-01	  -1.2551393e-15	   4.4169258e-01	   3.3485427e-01	   8.9057775e-15	   2.7249987e-01	   1.5334178e-01	   4.0551821e-01	   2.6418140e-01	   1.3021120e-01	   1.7344951e-01	  -4.9367364e-16	  -7.8364907e-01	   1.3764552e+00	  -1.5011420e-01	  -2.2925207e-01	   6.0741857e-16	   4.9095455e-02	  -6.3321069e-02	  -1.7693871e-01	   2.9561632e-01	  -4.8131206e-15	  -5.7202937e-02	  -1.0794365e-01	  -1.4592527e-02	  -2.3117671e-01	  -2.9637047e-15	   2.1235725e-01	   4.8221765e-01	  -9.0470254e-16	  -1.4384424e-17	  -3.0986850e-02	  -7.8969514e-02	  -1.6000351e-16	  -2.7806817e-01	  -2.2154994e-01	  -8.2797068e-15	  -1.0194098e-01	  -2.8636848e-02	  -1.0901259e+00	   1.0591034e-01	   1.0985238e-01	  -9.3253152e-02	  -1.9401381e-14	   8.8454332e-01	   1.5942011e+00	  -6.4772971e-02	  -1.8854767e-01	  -7.4626291e-15	  -4.2199810e-01	   2.2062528e-01	   1.3070419e-01	   7.7421727e-01	  -7.9992031e-14	  -2.2420634e-01	  -2.9107451e-01	  -1.9248810e-01	  -1.5299833e-01	  -7.7452305e-15	   2.4080225e-01	   5.5886014e-01	  -3.8443247e-16	   2.9627003e-16	   5.6279831e-01	   3.0202685e-01	  -1.4151428e-15	   1.6362441e-01	   1.1330432e-01	   6.2607070e-16	   1.7055889e-01	   1.2470493e-01	
   5.1100000e+01	  -1.4926606e+00	  -1.6078953e-01	  -2.0228024e-02	  -2.6378679e-01	  -1.8969495e-14	   1.6517602e+00	   2.2901246e-01	   8.8352151e-02	   4.0414781e-02	  -8.2103629e-15	  -4.7018092e-01	   2.7607372e-01	   3.1306765e-01	   4.7789348e-01	  -7.5310607e-14	  -1.7207208e-01	  -1.8372469e-01	  -1.7763277e-01	   7.5313385e-02	  -4.7147443e-15	   2.3841982e-02	   7.9526921e-02	   5.1611483e-16	   3.0683005e-16	   5.9545631e-01	   3.8208713e-01	  -1.2441943e-15	   4.4572599e-01	   3.3211372e-01	   8.9462683e-15	   2.7478083e-01	   1.5538739e-01	   4.0550020e-01	   2.6769850e-01	   1.3004423e-01	   1.7072866e-01	  -5.1745732e-16	  -7.8579169e-01	   1.3633640e+00	  -1.5493196e-01	  -2.2795943e-01	   6.2451590e-16	   4.5562626e-02	  -5.7429514e-02	  -1.9182681e-01	   2.8971092e-01	  -4.9356887e-15	  -5.1573558e-02	  -1.0782342e-01	  -1.6769718e-02	  -2.2632657e-01	  -2.9194486e-15	   2.1014218e-01	   4.7760221e-01	  -9.2301503e-16	  -7.9947869e-18	  -3.3206364e-02	  -8.1798895e-02	  -1.5879705e-16	  -2.7878713e-01	  -2.2110600e-01	  -8.3183986e-15	  -1.0255743e-01	  -2.8553334e-02	  -1.0871604e+00	   1.0690897e-01	   1.0981621e-01	  -9.3058131e-02	  -1.9486952e-14	   8.6596855e-01	   1.5923765e+00	  -6.6579809e-02	  -1.8754465e-01	  -7.5858471e-15	  -4.2461830e-01	   2.1864421e-01	   1.2124083e-01	   7.6760439e-01	  -8.0246296e-14	  -2.2364564e-01	  -2.9154811e-01	  -1.9440249e-01	  -1.5101319e-01	  -7.6341929e-15	   2.3398416e-01	   5.5712913e-01	  -4.0690019e-16	   2.9883526e-16	   5.6224995e-01	   3.0028824e-01	  -1.4029914e-15	   1.6693887e-01	   1.1100773e-01	   6.2786970e-16	   1.7222340e-01	   1.2683406e-01	
   5.1150000e+01	  -1.4901129e+00	  -1.6348359e-01	  -2.0176933e-02	  -2.6109797e-01	  -1.9005267e-14	   1.6344203e+00	   2.4020878e-01	   9.1707556e-02	   4.0300681e-02	  -8.3465522e-15	  -4.7083513e-01	   2.6756285e-01	   3.2014582e-01	   4.7625644e-01	  -7.5420868e-14	  -1.7721806e-01	  -1.8315976e-01	  -1.7736959e-01	   7.2286643e-02	  -4.6467215e-15	   1.9118064e-02	   8.2091231e-02	   5.1335284e-16	   3.0317415e-16	   5.9660850e-01	   3.8266011e-01	  -1.2313666e-15	   4.4947048e-01	   3.2930604e-01	   8.9807396e-15	   2.7698465e-01	   1.5716385e-01	   4.0568043e-01	   2.7134711e-01	   1.2971308e-01	   1.6808616e-01	  -5.4417149e-16	  -7.8553380e-01	   1.3492084e+00	  -1.6017979e-01	  -2.2725722e-01	   6.4114879e-16	   4.3936064e-02	  -5.0563871e-02	  -2.0891025e-01	   2.8430031e-01	  -5.0625488e-15	  -4.5766374e-02	  -1.0903441e-01	  -1.8942334e-02	  -2.2119633e-01	  -2.8767583e-15	   2.0810515e-01	   4.7339400e-01	  -9.4372100e-16	  -1.8207906e-18	  -3.5218102e-02	  -8.4513769e-02	  -1.6146730e-16	  -2.7921633e-01	  -2.2054398e-01	  -8.3514822e-15	  -1.0316464e-01	  -2.8377032e-02	  -1.0844325e+00	   1.0786352e-01	   1.0953615e-01	  -9.3011814e-02	  -1.9549439e-14	   8.4888654e-01	   1.5894171e+00	  -6.8472236e-02	  -1.8695654e-01	  -7.7054034e-15	  -4.2689906e-01	   2.1699898e-01	   1.1123557e-01	   7.6055675e-01	  -8.0483417e-14	  -2.2298444e-01	  -2.9219417e-01	  -1.9631192e-01	  -1.4890969e-01	  -7.5234798e-15	   2.2722322e-01	   5.5548523e-01	  -4.3036817e-16	   3.0135336e-16	   5.6139040e-01	   2.9814634e-01	  -1.3928339e-15	   1.7025415e-01	   1.0876206e-01	   6.2925746e-16	   1.7382001e-01	   1.2878682e-01	
   5.1200000e+01	  -1.4880256e+00	  -1.6629603e-01	  -2.0256976e-02	  -2.5863012e-01	  -1.9016697e-14	   1.6160312e+00	   2.5127062e-01	   9.5254300e-02	   4.0321978e-02	  -8.4774151e-15	  -4.7309017e-01	   2.5844886e-01	   3.2868904e-01	   4.7363903e-01	  -7.5514251e-14	  -1.8246247e-01	  -1.8138375e-01	  -1.7712486e-01	   6.9150682e-02	  -4.5781820e-15	   1.4320254e-02	   8.4367998e-02	   5.1232350e-16	   2.9973450e-16	   5.9724419e-01	   3.8272621e-01	  -1.2170801e-15	   4.5288959e-01	   3.2643950e-01	   9.0087537e-15	   2.7908493e-01	   1.5865841e-01	   4.0604127e-01	   2.7504763e-01	   1.2930139e-01	   1.6550602e-01	  -5.7323416e-16	  -7.8246521e-01	   1.3340708e+00	  -1.6568840e-01	  -2.2709691e-01	   6.5716449e-16	   4.4233737e-02	  -4.2754983e-02	  -2.2789638e-01	   2.7953390e-01	  -5.1928267e-15	  -3.9766073e-02	  -1.1166522e-01	  -2.1093754e-02	  -2.1589236e-01	  -2.8358724e-15	   2.0632442e-01	   4.6958904e-01	  -9.6700810e-16	   4.0757418e-18	  -3.7014262e-02	  -8.7103614e-02	  -1.6773947e-16	  -2.7935366e-01	  -2.1987120e-01	  -8.3785456e-15	  -1.0376887e-01	  -2.8112352e-02	  -1.0819843e+00	   1.0875160e-01	   1.0904441e-01	  -9.3124092e-02	  -1.9589931e-14	   8.3356599e-01	   1.5853414e+00	  -7.0434100e-02	  -1.8677493e-01	  -7.8202506e-15	  -4.2885644e-01	   2.1569388e-01	   1.0079267e-01	   7.5317294e-01	  -8.0707078e-14	  -2.2222855e-01	  -2.9304897e-01	  -1.9821861e-01	  -1.4674167e-01	  -7.4140544e-15	   2.2064467e-01	   5.5395704e-01	  -4.5468460e-16	   3.0381024e-16	   5.6022993e-01	   2.9562259e-01	  -1.3848196e-15	   1.7353593e-01	   1.0656830e-01	   6.3020805e-16	   1.7531606e-01	   1.3054606e-01	
   5.1250000e+01	  -1.4864201e+00	  -1.6916803e-01	  -2.0518114e-02	  -2.5638182e-01	  -1.9005673e-14	   1.5964971e+00	   2.6207003e-01	   9.8833801e-02	   4.0421988e-02	  -8.6017894e-15	  -4.7694233e-01	   2.4878215e-01	   3.3848735e-01	   4.7000567e-01	  -7.5594940e-14	  -1.8781581e-01	  -1.7838767e-01	  -1.7691536e-01	   6.5959567e-02	  -4.5098557e-15	   9.5004035e-03	   8.6397940e-02	   5.1325215e-16	   2.9655193e-16	   5.9736996e-01	   3.8229874e-01	  -1.2017155e-15	   4.5595120e-01	   3.2352442e-01	   9.0299765e-15	   2.8105551e-01	   1.5985801e-01	   4.0656506e-01	   2.7871922e-01	   1.2889252e-01	   1.6297971e-01	  -6.0403830e-16	  -7.7624584e-01	   1.3181249e+00	  -1.7127967e-01	  -2.2740288e-01	   6.7242957e-16	   4.6433056e-02	  -3.4057441e-02	  -2.4847272e-01	   2.7554847e-01	  -5.3257198e-15	  -3.3569736e-02	  -1.1574900e-01	  -2.3209976e-02	  -2.1052297e-01	  -2.7969941e-15	   2.0486766e-01	   4.6617215e-01	  -9.9289980e-16	   9.6418826e-18	  -3.8588280e-02	  -8.9558351e-02	  -1.7731031e-16	  -2.7920084e-01	  -2.1909544e-01	  -8.3993033e-15	  -1.0437638e-01	  -2.7764246e-02	  -1.0798551e+00	   1.0955119e-01	   1.0837441e-01	  -9.3402113e-02	  -1.9609712e-14	   8.2025130e-01	   1.5801950e+00	  -7.2445864e-02	  -1.8698089e-01	  -7.9293598e-15	  -4.3050927e-01	   2.1472471e-01	   9.0014639e-02	   7.4555414e-01	  -8.0920660e-14	  -2.2138555e-01	  -2.9413667e-01	  -2.0012533e-01	  -1.4456340e-01	  -7.3068498e-15	   2.1436806e-01	   5.5257009e-01	  -4.7964765e-16	   3.0619381e-16	   5.5878168e-01	   2.9274039e-01	  -1.3790258e-15	   1.7675036e-01	   1.0442898e-01	   6.3067322e-16	   1.7667913e-01	   1.3209376e-01	
   5.1300000e+01	  -1.4853130e+00	  -1.7204002e-01	  -2.1009279e-02	  -2.5435933e-01	  -1.8974256e-14	   1.5757842e+00	   2.7241570e-01	   1.0229022e-01	   4.0532458e-02	  -8.7185573e-15	  -4.8235247e-01	   2.3863275e-01	   3.4930030e-01	   4.6534202e-01	  -7.5666672e-14	  -1.9327640e-01	  -1.7421173e-01	  -1.7675571e-01	   6.2764360e-02	  -4.4424674e-15	   4.7149610e-03	   8.8226465e-02	   5.1623399e-16	   2.9365886e-16	   5.9699561e-01	   3.8139307e-01	  -1.1855981e-15	   4.5862811e-01	   3.2057336e-01	   9.0441931e-15	   2.8287092e-01	   1.6074929e-01	   4.0723296e-01	   2.8228088e-01	   1.2857000e-01	   1.6051012e-01	  -6.3596519e-16	  -7.6661756e-01	   1.3016363e+00	  -1.7677643e-01	  -2.2807863e-01	   6.8682961e-16	   5.0475633e-02	  -2.4555192e-02	  -2.7029601e-01	   2.7246127e-01	  -5.4605123e-15	  -2.7188556e-02	  -1.2125563e-01	  -2.5279487e-02	  -2.0519168e-01	  -2.7602927e-15	   2.0378989e-01	   4.6312027e-01	  -1.0212388e-15	   1.4835655e-17	  -3.9934530e-02	  -9.1868390e-02	  -1.8985665e-16	  -2.7876333e-01	  -2.1822468e-01	  -8.4136170e-15	  -1.0499327e-01	  -2.7337961e-02	  -1.0780801e+00	   1.1024086e-01	   1.0756072e-01	  -9.3849216e-02	  -1.9610222e-14	   8.0916667e-01	   1.5740520e+00	  -7.4486207e-02	  -1.8754618e-01	  -8.0317277e-15	  -4.3187684e-01	   2.1407756e-01	   7.9004284e-02	   7.3780329e-01	  -8.1127184e-14	  -2.2046495e-01	  -2.9546736e-01	  -2.0203520e-01	  -1.4242732e-01	  -7.2027601e-15	   2.0850485e-01	   5.5134674e-01	  -5.0500482e-16	   3.0849452e-16	   5.5706108e-01	   2.8952468e-01	  -1.3754547e-15	   1.7986478e-01	   1.0234868e-01	   6.3057613e-16	   1.7787765e-01	   1.3341133e-01	
   5.1350000e+01	  -1.4847140e+00	  -1.7485252e-01	  -2.1777412e-02	  -2.5257856e-01	  -1.8924635e-14	   1.5539209e+00	   2.8205820e-01	   1.0547975e-01	   4.0580044e-02	  -8.8266527e-15	  -4.8924625e-01	   2.2809330e-01	   3.6084315e-01	   4.5966017e-01	  -7.5732711e-14	  -1.9882951e-01	  -1.6894598e-01	  -1.7665855e-01	   5.9608776e-02	  -4.3767250e-15	   2.4459034e-05	   8.9900117e-02	   5.2123129e-16	   2.9107839e-16	   5.9613297e-01	   3.8002574e-01	  -1.1689899e-15	   4.6089840e-01	   3.1760106e-01	   9.0513154e-15	   2.8450679e-01	   1.6131871e-01	   4.0802385e-01	   2.8565253e-01	   1.2841591e-01	   1.5811441e-01	  -6.6839949e-16	  -7.5340215e-01	   1.2849575e+00	  -1.8201376e-01	  -2.2901490e-01	   7.0026912e-16	   5.6268352e-02	  -1.4365382e-02	  -2.9297412e-01	   2.7036433e-01	  -5.5965781e-15	  -2.0648754e-02	  -1.2809092e-01	  -2.7293028e-02	  -1.9999072e-01	  -2.7259061e-15	   2.0313191e-01	   4.6040616e-01	  -1.0516902e-15	   1.9627137e-17	  -4.1048218e-02	  -9.4024671e-02	  -2.0504262e-16	  -2.7804990e-01	  -2.1726677e-01	  -8.4215082e-15	  -1.0562534e-01	  -2.6838921e-02	  -1.0766901e+00	   1.1080001e-01	   1.0663849e-01	  -9.4464147e-02	  -1.9593035e-14	   8.0051876e-01	   1.5670157e+00	  -7.6534011e-02	  -1.8843486e-01	  -8.1263836e-15	  -4.3297790e-01	   2.1372792e-01	   6.7869021e-02	   7.3002451e-01	  -8.1329289e-14	  -2.1947826e-01	  -2.9703690e-01	  -2.0395158e-01	  -1.4038194e-01	  -7.1026311e-15	   2.0315637e-01	   5.5030628e-01	  -5.3045888e-16	   3.1070553e-16	   5.5508476e-01	   2.8600107e-01	  -1.3740325e-15	   1.8284849e-01	   1.0033429e-01	   6.2980720e-16	   1.7888144e-01	   1.3447979e-01	
   5.1400000e+01	  -1.4846252e+00	  -1.7754696e-01	  -2.2864698e-02	  -2.5106518e-01	  -1.8859085e-14	   1.5309874e+00	   2.9070524e-01	   1.0827928e-01	   4.0492951e-02	  -8.9250712e-15	  -4.9751442e-01	   2.1727864e-01	   3.7278104e-01	   4.5300196e-01	  -7.5795887e-14	  -2.0444799e-01	  -1.6272584e-01	  -1.7663475e-01	   5.6525582e-02	  -4.3133074e-15	  -4.5072343e-03	   9.1463512e-02	   5.2808266e-16	   2.8882415e-16	   5.9479455e-01	   3.7821363e-01	  -1.1520849e-15	   4.6274575e-01	   3.1462401e-01	   9.0513824e-15	   2.8594012e-01	   1.6155280e-01	   4.0891371e-01	   2.8875605e-01	   1.2850696e-01	   1.5582424e-01	  -7.0074485e-16	  -7.3649209e-01	   1.2685106e+00	  -1.8684954e-01	  -2.3009815e-01	   7.1267235e-16	   6.3683835e-02	  -3.6375876e-03	  -3.1605684e-01	   2.6932070e-01	  -5.7333750e-15	  -1.3990613e-02	  -1.3610236e-01	  -2.9243432e-02	  -1.9499569e-01	  -2.6939445e-15	   2.0291926e-01	   4.5800148e-01	  -1.0837617e-15	   2.3998668e-17	  -4.1925498e-02	  -9.6018779e-02	  -2.2252559e-16	  -2.7707215e-01	  -2.1622899e-01	  -8.4231600e-15	  -1.0627785e-01	  -2.6272785e-02	  -1.0757115e+00	   1.1120909e-01	   1.0564227e-01	  -9.5240948e-02	  -1.9559829e-14	   7.9449527e-01	   1.5592158e+00	  -7.8570256e-02	  -1.8960520e-01	  -8.2123989e-15	  -4.3383058e-01	   2.1364105e-01	   5.6724208e-02	   7.2232266e-01	  -8.1529262e-14	  -2.1843861e-01	  -2.9882820e-01	  -2.0587818e-01	  -1.3847011e-01	  -7.0072519e-15	   1.9841202e-01	   5.4946499e-01	  -5.5567904e-16	   3.1282282e-16	   5.5286905e-01	   2.8219485e-01	  -1.3746105e-15	   1.8567360e-01	   9.8395022e-02	   6.2822242e-16	   1.7966227e-01	   1.3528001e-01	
   5.1450000e+01	  -1.4850405e+00	  -1.8006635e-01	  -2.4305143e-02	  -2.4985299e-01	  -1.8779931e-14	   1.5071031e+00	   2.9804449e-01	   1.1059395e-01	   4.0206436e-02	  -9.0128825e-15	  -5.0701587e-01	   2.0632263e-01	   3.8474040e-01	   4.4544006e-01	  -7.5858662e-14	  -2.1009405e-01	  -1.5572441e-01	  -1.7669343e-01	   5.3533295e-02	  -4.2528496e-15	  -8.8139579e-03	   9.2956719e-02	   5.3651989e-16	   2.8690081e-16	   5.9299251e-01	   3.7597320e-01	  -1.1350083e-15	   4.6415952e-01	   3.1165997e-01	   9.0445527e-15	   2.8714966e-01	   1.6143864e-01	   4.0987538e-01	   2.9151619e-01	   1.2890962e-01	   1.5368351e-01	  -7.3243820e-16	  -7.1584449e-01	   1.2527599e+00	  -1.9117352e-01	  -2.3121781e-01	   7.2398494e-16	   7.2563423e-02	   7.4511343e-03	  -3.3904823e-01	   2.6936259e-01	  -5.8704292e-15	  -7.2661713e-03	  -1.4508909e-01	  -3.1125886e-02	  -1.9026069e-01	  -2.6644957e-15	   2.0316190e-01	   4.5587928e-01	  -1.1168342e-15	   2.7944205e-17	  -4.2563773e-02	  -9.7843173e-02	  -2.4196080e-16	  -2.7584382e-01	  -2.1511779e-01	  -8.4189085e-15	  -1.0695535e-01	  -2.5645642e-02	  -1.0751651e+00	   1.1144984e-01	   1.0460447e-01	  -9.6169483e-02	  -1.9512369e-14	   7.9125865e-01	   1.5508044e+00	  -8.0579568e-02	  -1.9101137e-01	  -8.2888976e-15	  -4.3445244e-01	   2.1377376e-01	   4.5692168e-02	   7.1480265e-01	  -8.1729091e-14	  -2.1736022e-01	  -3.0081350e-01	  -2.0781932e-01	  -1.3672739e-01	  -6.9173453e-15	   1.9434795e-01	   5.4883600e-01	  -5.8031427e-16	   3.1484501e-16	   5.5042874e-01	   2.7813002e-01	  -1.3769691e-15	   1.8831569e-01	   9.6542179e-02	   6.2564416e-16	   1.8019431e-01	   1.3579300e-01	
   5.1500000e+01	  -1.4859457e+00	  -1.8235600e-01	  -2.6121949e-02	  -2.4898151e-01	  -1.8689529e-14	   1.4824222e+00	   3.0376429e-01	   1.1236243e-01	   3.9666197e-02	  -9.0892455e-15	  -5.1758358e-01	   1.9537367e-01	   3.9633517e-01	   4.3707732e-01	  -7.5923236e-14	  -2.1572090e-01	  -1.4814395e-01	  -1.7684154e-01	   5.0633293e-02	  -4.1959285e-15	  -1.2828655e-02	   9.4412635e-02	   5.4618828e-16	   2.8530518e-16	   5.9073848e-01	   3.7332027e-01	  -1.1178190e-15	   4.6513466e-01	   3.0872731e-01	   9.0310868e-15	   2.8811620e-01	   1.6096443e-01	   4.1087878e-01	   2.9386154e-01	   1.2967599e-01	   1.5174521e-01	  -7.6296083e-16	  -6.9148626e-01	   1.2381872e+00	  -1.9491359e-01	  -2.3227109e-01	   7.3417660e-16	   8.2723743e-02	   1.8703218e-02	  -3.6143823e-01	   2.7049095e-01	  -6.0073163e-15	  -5.3708555e-04	  -1.5481270e-01	  -3.2938714e-02	  -1.8581414e-01	  -2.6376313e-15	   2.0385465e-01	   4.5401654e-01	  -1.1501954e-15	   3.1467880e-17	  -4.2962101e-02	  -9.9491483e-02	  -2.6300464e-16	  -2.7438025e-01	  -2.1393852e-01	  -8.4092220e-15	  -1.0766154e-01	  -2.4964289e-02	  -1.0750670e+00	   1.1150554e-01	   1.0355404e-01	  -9.7236298e-02	  -1.9452489e-14	   7.9093598e-01	   1.5419514e+00	  -8.2551156e-02	  -1.9260489e-01	  -8.3550689e-15	  -4.3485984e-01	   2.1407689e-01	   3.4896936e-02	   7.0756827e-01	  -8.1930553e-14	  -2.1625799e-01	  -3.0295665e-01	  -2.0978025e-01	  -1.3518085e-01	  -6.8335599e-15	   1.9102599e-01	   5.4842918e-01	  -6.0400708e-16	   3.1677306e-16	   5.4777638e-01	   2.7382879e-01	  -1.3808236e-15	   1.9075441e-01	   9.4788783e-02	   6.2186489e-16	   1.8045466e-01	   1.3600014e-01	
