time	S7_D14_HbO	S7_D13_HbO	S7_D12_HbO	S7_D11_HbO	S6_D22_HbO	S6_D12_HbO	S6_D11_HbO	S6_D10_HbO	S6_D9_HbO	S5_D21_HbO	S5_D10_HbO	S5_D9_HbO	S5_D8_HbO	S5_D7_HbO	S4_D20_HbO	S4_D8_HbO	S4_D7_HbO	S4_D6_HbO	S4_D5_HbO	S8_D23_HbO	S8_D16_HbO	S8_D15_HbO	S8_D9_HbO	S3_D19_HbO	S3_D4_HbO	S3_D3_HbO	S2_D18_HbO	S2_D3_HbO	S2_D2_HbO	S1_D17_HbO	S1_D2_HbO	S1_D1_HbO	S7_D14_HbR	S7_D13_HbR	S7_D12_HbR	S7_D11_HbR	S6_D22_HbR	S6_D12_HbR	S6_D11_HbR	S6_D10_HbR	S6_D9_HbR	S5_D21_HbR	S5_D10_HbR	S5_D9_HbR	S5_D8_HbR	S5_D7_HbR	S4_D20_HbR	S4_D8_HbR	S4_D7_HbR	S4_D6_HbR	S4_D5_HbR	S8_D23_HbR	S8_D16_HbR	S8_D15_HbR	S8_D9_HbR	S3_D19_HbR	S3_D4_HbR	S3_D3_HbR	S2_D18_HbR	S2_D3_HbR	S2_D2_HbR	S1_D17_HbR	S1_D2_HbR	S1_D1_HbR	S7_D14_HbT	S7_D13_HbT	S7_D12_HbT	S7_D11_HbT	S6_D22_HbT	S6_D12_HbT	S6_D11_HbT	S6_D10_HbT	S6_D9_HbT	S5_D21_HbT	S5_D10_HbT	S5_D9_HbT	S5_D8_HbT	S5_D7_HbT	S4_D20_HbT	S4_D8_HbT	S4_D7_HbT	S4_D6_HbT	S4_D5_HbT	S8_D23_HbT	S8_D16_HbT	S8_D15_HbT	S8_D9_HbT	S3_D19_HbT	S3_D4_HbT	S3_D3_HbT	S2_D18_HbT	S2_D3_HbT	S2_D2_HbT	S1_D17_HbT	S1_D2_HbT	S1_D1_HbT	
   1.1250000e+01	   6.3216998e-01	  -2.1178006e-02	  -8.2315898e-02	  -4.6656642e-01	  -4.1957190e-15	  -2.2339385e-02	  -4.0870503e-01	   1.5392702e-01	   2.8182608e-01	  -1.0085790e-15	   5.6449644e-01	   2.9682116e-01	   3.3078693e-01	   2.2315060e-01	  -5.3462114e-16	  -2.4581126e-01	  -2.6058672e-01	  -9.7393007e-02	   3.6856551e-01	  -2.3047359e-14	  -1.5138774e-01	   4.3335830e-01	   9.4376423e-15	   1.7695661e-15	  -5.3353111e-03	   1.5422221e-02	  -4.1630441e-14	  -8.1458654e-02	   7.1869294e-02	  -5.0918406e-16	   2.4658185e-01	  -1.0080715e-01	  -6.5835172e-01	   2.0759873e-01	   1.1749522e-01	   7.1543540e-01	   1.6614660e-15	  -3.1595208e-01	   4.3722777e-01	  -2.0226702e-01	  -3.0220516e-01	   9.8782615e-16	  -6.6153272e-01	  -1.4272925e-01	  -5.1737100e-01	  -2.7258697e-02	  -1.6951536e-16	   4.1215312e-01	   5.3536414e-01	   1.6782980e-01	  -4.0923317e-01	   1.3780339e-15	   3.9417872e-01	  -1.5895558e-01	  -1.8238404e-15	  -1.5111255e-16	  -2.7260808e-02	  -2.6880800e-02	   2.3419500e-14	  -3.2888268e-03	  -5.8802104e-02	   3.8464674e-16	  -1.4372561e-01	  -1.4296379e-02	  -2.6181742e-02	   1.8642072e-01	   3.5179320e-02	   2.4886899e-01	  -2.5342530e-15	  -3.3829146e-01	   2.8522742e-02	  -4.8340003e-02	  -2.0379087e-02	  -2.0752900e-17	  -9.7036281e-02	   1.5409191e-01	  -1.8658407e-01	   1.9589190e-01	  -7.0413649e-16	   1.6634186e-01	   2.7477742e-01	   7.0436793e-02	  -4.0667660e-02	  -2.1669325e-14	   2.4279098e-01	   2.7440272e-01	   7.6138019e-15	   1.6184535e-15	  -3.2596120e-02	  -1.1458579e-02	  -1.8210941e-14	  -8.4747481e-02	   1.3067190e-02	  -1.2453732e-16	   1.0285624e-01	  -1.1510352e-01	
   1.1300000e+01	   6.5423377e-01	  -2.0083681e-02	  -8.8212947e-02	  -4.4241301e-01	  -4.1804737e-15	   2.8014433e-02	  -4.2372760e-01	   1.5855537e-01	   2.9345402e-01	  -1.0217888e-15	   5.6646476e-01	   3.1268678e-01	   3.3701009e-01	   2.0380190e-01	  -4.7157286e-16	  -2.4067551e-01	  -2.5268085e-01	  -1.0537480e-01	   3.6885175e-01	  -2.2164314e-14	  -1.5635796e-01	   4.5496313e-01	   9.6936125e-15	   1.8244697e-15	  -5.8774644e-03	   1.4018798e-02	  -4.2117365e-14	  -8.1755624e-02	   7.1283882e-02	  -5.1275394e-16	   2.4741604e-01	  -1.0067814e-01	  -6.9113816e-01	   2.0776138e-01	   1.2646768e-01	   6.8644805e-01	   1.6518618e-15	  -3.6288874e-01	   4.5541966e-01	  -2.0652739e-01	  -3.1458685e-01	   9.9727206e-16	  -6.6534619e-01	  -1.6192350e-01	  -5.3292625e-01	  -2.6973928e-02	  -1.9468647e-16	   4.0370610e-01	   5.2114720e-01	   1.7639312e-01	  -4.0960329e-01	   1.1705627e-15	   4.0184836e-01	  -1.8952787e-01	  -1.9611782e-15	  -1.6554727e-16	  -2.8928170e-02	  -2.7779385e-02	   2.3680052e-14	  -4.3272085e-03	  -5.8713267e-02	   3.8976451e-16	  -1.4379658e-01	  -1.4132850e-02	  -3.6904393e-02	   1.8767770e-01	   3.8254729e-02	   2.4403503e-01	  -2.5286119e-15	  -3.3487431e-01	   3.1692060e-02	  -4.7972024e-02	  -2.1132836e-02	  -2.4516765e-17	  -9.8881424e-02	   1.5076328e-01	  -1.9591616e-01	   1.7682797e-01	  -6.6625933e-16	   1.6303059e-01	   2.6846636e-01	   7.1018314e-02	  -4.0751540e-02	  -2.0993751e-14	   2.4549040e-01	   2.6543525e-01	   7.7324342e-15	   1.6589225e-15	  -3.4805634e-02	  -1.3760587e-02	  -1.8437313e-14	  -8.6082833e-02	   1.2570615e-02	  -1.2298943e-16	   1.0361947e-01	  -1.1481099e-01	
   1.1350000e+01	   6.7619500e-01	  -1.9428514e-02	  -9.4260770e-02	  -4.1941675e-01	  -4.1653962e-15	   7.4990382e-02	  -4.3655431e-01	   1.6109474e-01	   3.0181027e-01	  -1.0336571e-15	   5.7124021e-01	   3.2921947e-01	   3.3932400e-01	   1.8245911e-01	  -4.0677404e-16	  -2.3686553e-01	  -2.4355251e-01	  -1.1239654e-01	   3.6692071e-01	  -2.1306114e-14	  -1.6225378e-01	   4.7506649e-01	   9.9493156e-15	   1.8839039e-15	  -6.4536724e-03	   1.2445488e-02	  -4.2608944e-14	  -8.1973617e-02	   7.0660419e-02	  -5.1646293e-16	   2.4822713e-01	  -1.0036122e-01	  -7.2423813e-01	   2.0858813e-01	   1.3576468e-01	   6.5846887e-01	   1.6440867e-15	  -4.0972110e-01	   4.7173212e-01	  -2.0799048e-01	  -3.2262935e-01	   1.0053057e-15	  -6.7378051e-01	  -1.8189411e-01	  -5.4409266e-01	  -2.4401719e-02	  -2.2360142e-16	   3.9684097e-01	   5.0516812e-01	   1.8366754e-01	  -4.0713629e-01	   9.8605251e-16	   4.1037214e-01	  -2.1645663e-01	  -2.0923979e-15	  -1.8127985e-16	  -3.0553545e-02	  -2.8621351e-02	   2.3956257e-14	  -5.4616381e-03	  -5.8651484e-02	   3.9507217e-16	  -1.4377389e-01	  -1.4054061e-02	  -4.8043132e-02	   1.8915962e-01	   4.1503908e-02	   2.3905212e-01	  -2.5213095e-15	  -3.3473072e-01	   3.5177816e-02	  -4.6895743e-02	  -2.0819085e-02	  -2.8351420e-17	  -1.0254030e-01	   1.4732535e-01	  -2.0476866e-01	   1.5805739e-01	  -6.3037545e-16	   1.5997544e-01	   2.6161562e-01	   7.1271003e-02	  -4.0215579e-02	  -2.0320061e-14	   2.4811835e-01	   2.5860986e-01	   7.8569177e-15	   1.7026240e-15	  -3.7007218e-02	  -1.6175863e-02	  -1.8652687e-14	  -8.7435255e-02	   1.2008935e-02	  -1.2139076e-16	   1.0445324e-01	  -1.1441528e-01	
   1.1400000e+01	   6.9768411e-01	  -1.9244847e-02	  -1.0018242e-01	  -3.9787031e-01	  -4.1510156e-15	   1.1824058e-01	  -4.4704905e-01	   1.6145934e-01	   3.0668554e-01	  -1.0441712e-15	   5.7923136e-01	   3.4556318e-01	   3.3798183e-01	   1.5935126e-01	  -3.4195834e-16	  -2.3436369e-01	  -2.3367052e-01	  -1.1842947e-01	   3.6274324e-01	  -2.0479128e-14	  -1.6902689e-01	   4.9340277e-01	   1.0203956e-14	   1.9474779e-15	  -7.0655693e-03	   1.0710543e-02	  -4.3107475e-14	  -8.2115206e-02	   7.0008076e-02	  -5.2029168e-16	   2.4902005e-01	  -9.9862630e-02	  -7.5719170e-01	   2.1010271e-01	   1.4504876e-01	   6.3184720e-01	   1.6384263e-15	  -4.5598569e-01	   4.8610613e-01	  -2.0656675e-01	  -3.2610519e-01	   1.0119326e-15	  -6.8735304e-01	  -2.0160941e-01	  -5.5091864e-01	  -1.9528165e-02	  -2.5561247e-16	   3.9159145e-01	   4.8807590e-01	   1.8964428e-01	  -4.0178618e-01	   8.2650033e-16	   4.1969036e-01	  -2.3940765e-01	  -2.2168702e-15	  -1.9822054e-16	  -3.2129887e-02	  -2.9407372e-02	   2.4250854e-14	  -6.6949863e-03	  -5.8616177e-02	   4.0056741e-16	  -1.4366612e-01	  -1.4058092e-02	  -5.9507591e-02	   1.9085786e-01	   4.4866340e-02	   2.3397689e-01	  -2.5125893e-15	  -3.3774510e-01	   3.9057082e-02	  -4.5107403e-02	  -1.9419650e-02	  -3.2238562e-17	  -1.0812168e-01	   1.4395376e-01	  -2.1293681e-01	   1.3982309e-01	  -5.9757081e-16	   1.5722776e-01	   2.5440539e-01	   7.1214816e-02	  -3.9042938e-02	  -1.9652628e-14	   2.5066347e-01	   2.5399512e-01	   7.9870860e-15	   1.7492574e-15	  -3.9195457e-02	  -1.8696829e-02	  -1.8856621e-14	  -8.8810193e-02	   1.1391899e-02	  -1.1972427e-16	   1.0535393e-01	  -1.1392072e-01	
   1.1450000e+01	   7.1835186e-01	  -1.9587824e-02	  -1.0563712e-01	  -3.7804827e-01	  -4.1378460e-15	   1.5749140e-01	  -4.5518434e-01	   1.5957280e-01	   3.0797610e-01	  -1.0533251e-15	   5.9078749e-01	   3.6082528e-01	   3.3335605e-01	   1.3480141e-01	  -2.7892589e-16	  -2.3313610e-01	  -2.2344964e-01	  -1.2345811e-01	   3.5633458e-01	  -1.9688802e-14	  -1.7660044e-01	   5.0971035e-01	   1.0456378e-14	   2.0146005e-15	  -7.7115279e-03	   8.8270704e-03	  -4.3614603e-14	  -8.2185450e-02	   6.9334718e-02	  -5.2422124e-16	   2.4980169e-01	  -9.9190777e-02	  -7.8956105e-01	   2.1235742e-01	   1.5389860e-01	   6.0690669e-01	   1.6351230e-15	  -5.0118568e-01	   4.9857870e-01	  -2.0218108e-01	  -3.2493689e-01	   1.0171666e-15	  -7.0647938e-01	  -2.1999076e-01	  -5.5359313e-01	  -1.2452106e-02	  -2.8996539e-16	   3.8796971e-01	   4.7045155e-01	   1.9432758e-01	  -3.9356345e-01	   6.9337020e-16	   4.2970982e-01	  -2.5808109e-01	  -2.3341091e-15	  -2.1622773e-16	  -3.3651553e-02	  -3.0138959e-02	   2.4565820e-14	  -8.0295826e-03	  -5.8607234e-02	   4.0624427e-16	  -1.4348708e-01	  -1.4142517e-02	  -7.1209190e-02	   1.9276959e-01	   4.8261482e-02	   2.2885842e-01	  -2.5027229e-15	  -3.4369428e-01	   4.3394359e-02	  -4.2608276e-02	  -1.6960793e-02	  -3.6158505e-17	  -1.1569188e-01	   1.4083452e-01	  -2.2023708e-01	   1.2234930e-01	  -5.6889128e-16	   1.5483361e-01	   2.4700190e-01	   7.0869474e-02	  -3.7228862e-02	  -1.8995432e-14	   2.5310938e-01	   2.5162926e-01	   8.1222689e-15	   1.7983727e-15	  -4.1363081e-02	  -2.1311889e-02	  -1.9048783e-14	  -9.0215033e-02	   1.0727484e-02	  -1.1797697e-16	   1.0631462e-01	  -1.1333329e-01	
   1.1500000e+01	   7.3787362e-01	  -2.0529597e-02	  -1.1024716e-01	  -3.6019284e-01	  -4.1263488e-15	   1.9254729e-01	  -4.6105031e-01	   1.5537898e-01	   3.0567856e-01	  -1.0611198e-15	   6.0616438e-01	   3.7412661e-01	   3.2590812e-01	   1.0922750e-01	  -2.1948256e-16	  -2.3312525e-01	  -2.1323959e-01	  -1.2747396e-01	   3.4775991e-01	  -1.8939585e-14	  -1.8486993e-01	   5.2371465e-01	   1.0705038e-14	   2.0845184e-15	  -8.3872544e-03	   6.8121544e-03	  -4.4131354e-14	  -8.2192030e-02	   6.8646569e-02	  -5.2823235e-16	   2.5058077e-01	  -9.8356601e-02	  -8.2093299e-01	   2.1542651e-01	   1.6184181e-01	   5.8392740e-01	   1.6343561e-15	  -5.4478491e-01	   5.0928191e-01	  -1.9478629e-01	  -3.1919031e-01	   1.0210300e-15	  -7.3143474e-01	  -2.3597384e-01	  -5.5242553e-01	  -3.3921186e-03	  -3.2582483e-16	   3.8595499e-01	   4.5279271e-01	   1.9772718e-01	  -3.8254255e-01	   5.8754084e-16	   4.4030283e-01	  -2.7219401e-01	  -2.4436731e-15	  -2.3511913e-16	  -3.5114413e-02	  -3.0818351e-02	   2.4902400e-14	  -9.4668489e-03	  -5.8624843e-02	   4.1209241e-16	  -1.4325523e-01	  -1.4304339e-02	  -8.3059372e-02	   1.9489692e-01	   5.1594646e-02	   2.2373457e-01	  -2.4919927e-15	  -3.5223762e-01	   4.8231602e-02	  -3.9407314e-02	  -1.3511746e-02	  -4.0089819e-17	  -1.2527036e-01	   1.3815277e-01	  -2.2651741e-01	   1.0583539e-01	  -5.4530739e-16	   1.5282973e-01	   2.3955312e-01	   7.0253218e-02	  -3.4782640e-02	  -1.8352044e-14	   2.5543290e-01	   2.5152064e-01	   8.2613647e-15	   1.8493993e-15	  -4.3501668e-02	  -2.4006196e-02	  -1.9228954e-14	  -9.1658879e-02	   1.0021726e-02	  -1.1613994e-16	   1.0732554e-01	  -1.1266094e-01	
   1.1550000e+01	   7.5594842e-01	  -2.2151614e-02	  -1.1363467e-01	  -3.4450094e-01	  -4.1169047e-15	   2.2329114e-01	  -4.6484869e-01	   1.4885706e-01	   2.9988090e-01	  -1.0675639e-15	   6.2549475e-01	   3.8465076e-01	   3.1616043e-01	   8.3136171e-02	  -1.6538461e-16	  -2.3423352e-01	  -2.0331779e-01	  -1.3047795e-01	   3.3713822e-01	  -1.8234771e-14	  -1.9370398e-01	   5.3511283e-01	   1.0948012e-14	   2.1563744e-15	  -9.0867621e-03	   4.6856474e-03	  -4.4658251e-14	  -8.2145113e-02	   6.7947972e-02	  -5.3230457e-16	   2.5136745e-01	  -9.7373747e-02	  -8.5091506e-01	   2.1939703e-01	   1.6840004e-01	   5.6313144e-01	   1.6362263e-15	  -5.8620890e-01	   5.1842741e-01	  -1.8438215e-01	  -3.0906166e-01	   1.0235550e-15	  -7.6232383e-01	  -2.4856995e-01	  -5.4782779e-01	   7.3129957e-03	  -3.6230763e-16	   3.8547088e-01	   4.3550386e-01	   1.9986243e-01	  -3.6886722e-01	   5.0924356e-16	   4.5130663e-01	  -2.8146135e-01	  -2.5451152e-15	  -2.5468768e-16	  -3.6516006e-02	  -3.1448489e-02	   2.5261211e-14	  -1.1006918e-02	  -5.8669214e-02	   4.1809627e-16	  -1.4299295e-01	  -1.4539868e-02	  -9.4966641e-02	   1.9724542e-01	   5.4765373e-02	   2.1863050e-01	  -2.4806783e-15	  -3.6291776e-01	   5.3578718e-02	  -3.5525087e-02	  -9.1807665e-03	  -4.4008900e-17	  -1.3682908e-01	   1.3608081e-01	  -2.3166735e-01	   9.0449167e-02	  -5.2769224e-16	   1.5123736e-01	   2.3218608e-01	   6.9384487e-02	  -3.1729006e-02	  -1.7725528e-14	   2.5760265e-01	   2.5365148e-01	   8.4028968e-15	   1.9016867e-15	  -4.5602768e-02	  -2.6762841e-02	  -1.9397039e-14	  -9.3152031e-02	   9.2787574e-03	  -1.1420830e-16	   1.0837450e-01	  -1.1191362e-01	
   1.1600000e+01	   7.7229137e-01	  -2.4535599e-02	  -1.1545897e-01	  -3.3111300e-01	  -4.1097943e-15	   2.4967990e-01	  -4.6688036e-01	   1.4003742e-01	   2.9075392e-01	  -1.0726754e-15	   6.4876464e-01	   3.9168783e-01	   3.0467049e-01	   5.7104049e-02	  -1.1828279e-16	  -2.3630786e-01	  -1.9388324e-01	  -1.3249329e-01	   3.2464205e-01	  -1.7576325e-14	  -2.0294459e-01	   5.4356795e-01	   1.1183037e-14	   2.2292770e-15	  -9.8037211e-03	   2.4687297e-03	  -4.5195443e-14	  -8.2056923e-02	   6.7241256e-02	  -5.3641547e-16	   2.5217285e-01	  -9.6258579e-02	  -8.7912353e-01	   2.2435790e-01	   1.7313554e-01	   5.4467220e-01	   1.6407468e-15	  -6.2485312e-01	   5.2628829e-01	  -1.7103531e-01	  -2.9486340e-01	   1.0247861e-15	  -7.9905870e-01	  -2.5692033e-01	  -5.4029712e-01	   1.9216700e-02	  -3.9852607e-16	   3.8636466e-01	   4.1888844e-01	   2.0077990e-01	  -3.5275029e-01	   4.5801248e-16	   4.6252261e-01	  -2.8558489e-01	  -2.6379774e-15	  -2.7472066e-16	  -3.7855642e-02	  -3.2033078e-02	   2.5642360e-14	  -1.2648296e-02	  -5.8740237e-02	   4.2423432e-16	  -1.4272526e-01	  -1.4844519e-02	  -1.0683216e-01	   1.9982230e-01	   5.7676569e-02	   2.1355920e-01	  -2.4690475e-15	  -3.7517322e-01	   5.9407928e-02	  -3.0997880e-02	  -4.1094758e-03	  -4.7889266e-17	  -1.5029406e-01	   1.3476750e-01	  -2.3562663e-01	   7.6320749e-02	  -5.1680886e-16	   1.5005679e-01	   2.2500520e-01	   6.8286604e-02	  -2.8108248e-02	  -1.7118312e-14	   2.5957802e-01	   2.5798306e-01	   8.5450599e-15	   1.9545563e-15	  -4.7659363e-02	  -2.9564348e-02	  -1.9553083e-14	  -9.4705219e-02	   8.5010199e-03	  -1.1218114e-16	   1.0944759e-01	  -1.1110310e-01	
   1.1650000e+01	   7.8662317e-01	  -2.7753815e-02	  -1.1544468e-01	  -3.2010597e-01	  -4.1051912e-15	   2.7173652e-01	  -4.6753322e-01	   1.2901164e-01	   2.7854504e-01	  -1.0764860e-15	   6.7579865e-01	   3.9467099e-01	   2.9200313e-01	   3.1747951e-02	  -7.9667422e-17	  -2.3913660e-01	  -1.8504947e-01	  -1.3358059e-01	   3.1049216e-01	  -1.6964757e-14	  -2.1240903e-01	   5.4871508e-01	   1.1407565e-14	   2.3023786e-15	  -1.0533154e-02	   1.8230649e-04	  -4.5742823e-14	  -8.1941093e-02	   6.6526769e-02	  -5.4053974e-16	   2.5300834e-01	  -9.5029944e-02	  -9.0516865e-01	   2.3038781e-01	   1.7568670e-01	   5.2863038e-01	   1.6478384e-15	  -6.6009636e-01	   5.3318564e-01	  -1.5489150e-01	  -2.7701131e-01	   1.0247855e-15	  -8.4134505e-01	  -2.6034114e-01	  -5.3039178e-01	   3.1791131e-02	  -4.3363252e-16	   3.8840242e-01	   4.0313998e-01	   2.0057321e-01	  -3.3446697e-01	   4.3266385e-16	   4.7371828e-01	  -2.8425560e-01	  -2.7217996e-15	  -2.9501940e-16	  -3.9134330e-02	  -3.2576615e-02	   2.6045531e-14	  -1.4387580e-02	  -5.8837116e-02	   4.3047825e-16	  -1.4247844e-01	  -1.5212590e-02	  -1.1854548e-01	   2.0263399e-01	   6.0242018e-02	   2.0852442e-01	  -2.4573528e-15	  -3.8835984e-01	   6.5652423e-02	  -2.5879855e-02	   1.5337341e-03	  -5.1700493e-17	  -1.6554639e-01	   1.3432985e-01	  -2.3838865e-01	   6.3539081e-02	  -5.1329994e-16	   1.4926582e-01	   2.1809050e-01	   6.6992614e-02	  -2.3974813e-02	  -1.6532093e-14	   2.6130925e-01	   2.6445948e-01	   8.6857649e-15	   2.0073592e-15	  -4.9667484e-02	  -3.2394308e-02	  -1.9697292e-14	  -9.6328672e-02	   7.6896535e-03	  -1.1006148e-16	   1.1052990e-01	  -1.1024253e-01	
   1.1700000e+01	   7.9866309e-01	  -3.1859796e-02	  -1.1339720e-01	  -3.1149318e-01	  -4.1031654e-15	   2.8953900e-01	  -4.6726756e-01	   1.1593165e-01	   2.6357244e-01	  -1.0790459e-15	   7.0625828e-01	   3.9320303e-01	   2.7869954e-01	   7.6932182e-03	  -5.0817868e-17	  -2.4246070e-01	  -1.7683728e-01	  -1.3384535e-01	   2.9494877e-01	  -1.6399084e-14	  -2.2189613e-01	   5.5017570e-01	   1.1618807e-14	   2.3749471e-15	  -1.1273261e-02	  -2.1545939e-03	  -4.6300070e-14	  -8.1811912e-02	   6.5803107e-02	  -5.4464834e-16	   2.5388475e-01	  -9.3708645e-02	  -9.2864588e-01	   2.3754343e-01	   1.7578829e-01	   5.1501937e-01	   1.6573283e-15	  -6.9131411e-01	   5.3947779e-01	  -1.3617350e-01	  -2.5601159e-01	   1.0236388e-15	  -8.8867974e-01	  -2.5835612e-01	  -5.1869634e-01	   4.4459625e-02	  -4.6685377e-16	   3.9128342e-01	   3.8833285e-01	   1.9939276e-01	  -3.1434377e-01	   4.3129653e-16	   4.8463524e-01	  -2.7716757e-01	  -2.7961296e-15	  -3.1541648e-16	  -4.0354387e-02	  -3.3084259e-02	   2.6470022e-14	  -1.6219248e-02	  -5.8958126e-02	   4.3679224e-16	  -1.4227853e-01	  -1.5637096e-02	  -1.2998279e-01	   2.0568363e-01	   6.2391086e-02	   2.0352619e-01	  -2.4458371e-15	  -4.0177511e-01	   7.2210233e-02	  -2.0241846e-02	   7.5608462e-03	  -5.5407047e-17	  -1.8242146e-01	   1.3484691e-01	  -2.3999681e-01	   5.2152844e-02	  -5.1767164e-16	   1.4882272e-01	   2.1149557e-01	   6.5547411e-02	  -1.9394996e-02	  -1.5967787e-14	   2.6273911e-01	   2.7300813e-01	   8.8226774e-15	   2.0595307e-15	  -5.1627648e-02	  -3.5238853e-02	  -1.9830048e-14	  -9.8031161e-02	   6.8449810e-03	  -1.0785610e-16	   1.1160622e-01	  -1.0934574e-01	
   1.1750000e+01	   8.0813147e-01	  -3.6881603e-02	  -1.0920843e-01	  -3.0522773e-01	  -4.1036953e-15	   3.0320198e-01	  -4.6659510e-01	   1.0100011e-01	   2.4621609e-01	  -1.0804286e-15	   7.3965197e-01	   3.8707025e-01	   2.6524505e-01	  -1.4450189e-02	  -3.2756276e-17	  -2.4599278e-01	  -1.6917175e-01	  -1.3343532e-01	   2.7830205e-01	  -1.5876848e-14	  -2.3119669e-01	   5.4757653e-01	   1.1813787e-14	   2.4464208e-15	  -1.2026889e-02	  -4.5261002e-03	  -4.6866636e-14	  -8.1683611e-02	   6.5067543e-02	  -5.4870773e-16	   2.5481165e-01	  -9.2316663e-02	  -9.4914058e-01	   2.4585057e-01	   1.7327974e-01	   5.0379465e-01	   1.6689527e-15	  -7.1788595e-01	   5.4554948e-01	  -1.1516766e-01	  -2.3244417e-01	   1.0214609e-15	  -9.4035822e-01	  -2.5071398e-01	  -5.0578038e-01	   5.6625364e-02	  -4.9751140e-16	   3.9466438e-01	   3.7441815e-01	   1.9744232e-01	  -2.9274645e-01	   4.5130918e-16	   4.9500248e-01	  -2.6403801e-01	  -2.8605347e-15	  -3.3578721e-16	  -4.1518852e-02	  -3.3561559e-02	   2.6914717e-14	  -1.8135522e-02	  -5.9100581e-02	   4.4313228e-16	  -1.4214997e-01	  -1.6109701e-02	  -1.4100911e-01	   2.0896896e-01	   6.4071304e-02	   1.9856691e-01	  -2.4347426e-15	  -4.1468397e-01	   7.8954378e-02	  -1.4167555e-02	   1.3771923e-02	  -5.8967645e-17	  -2.0070625e-01	   1.3635628e-01	  -2.4053533e-01	   4.2175175e-02	  -5.3026767e-16	   1.4867161e-01	   2.0524640e-01	   6.4006999e-02	  -1.4444403e-02	  -1.5425539e-14	   2.6380578e-01	   2.8353852e-01	   8.9532524e-15	   2.1106336e-15	  -5.3545740e-02	  -3.8087660e-02	  -1.9951919e-14	  -9.9819133e-02	   5.9669614e-03	  -1.0557545e-16	   1.1266168e-01	  -1.0842636e-01	
   1.1800000e+01	   8.1476498e-01	  -4.2818794e-02	  -1.0285565e-01	  -3.0120311e-01	  -4.1066803e-15	   3.1284787e-01	  -4.6605387e-01	   8.4460362e-02	   2.2690310e-01	  -1.0807337e-15	   7.7535155e-01	   3.7624421e-01	   2.5203590e-01	  -3.4103515e-02	  -2.6203547e-17	  -2.4943523e-01	  -1.6188916e-01	  -1.3253150e-01	   2.6086267e-01	  -1.5394251e-14	  -2.4010449e-01	   5.4057172e-01	   1.1989401e-14	   2.5164345e-15	  -1.2802115e-02	  -6.9201104e-03	  -4.7441711e-14	  -8.1569658e-02	   6.4316523e-02	  -5.5267910e-16	   2.5579659e-01	  -9.0876290e-02	  -9.6624946e-01	   2.5530004e-01	   1.6810555e-01	   4.9485767e-01	   1.6823630e-15	  -7.3919777e-01	   5.5180185e-01	  -9.2210120e-02	  -2.0693948e-01	   1.0183981e-15	  -9.9548714e-01	  -2.3739066e-01	  -4.9215530e-01	   6.7693807e-02	  -5.2503307e-16	   3.9818322e-01	   3.6123194e-01	   1.9496784e-01	  -2.7006808e-01	   4.8945074e-16	   5.0455030e-01	  -2.4462969e-01	  -2.9146240e-15	  -3.5605376e-16	  -4.2630962e-02	  -3.4014187e-02	   2.7378059e-14	  -2.0126383e-02	  -5.9261006e-02	   4.4944565e-16	  -1.4211442e-01	  -1.6620727e-02	  -1.5148448e-01	   2.1248124e-01	   6.5249892e-02	   1.9365456e-01	  -2.4243173e-15	  -4.2634989e-01	   8.5747980e-02	  -7.7497580e-03	   1.9963615e-02	  -6.2335589e-17	  -2.2013559e-01	   1.3885355e-01	  -2.4011940e-01	   3.3590293e-02	  -5.5123661e-16	   1.4874799e-01	   1.9934278e-01	   6.2436345e-02	  -9.2054145e-03	  -1.4904801e-14	   2.6444581e-01	   2.9594203e-01	   9.0747773e-15	   2.1603807e-15	  -5.5433077e-02	  -4.0934297e-02	  -2.0063652e-14	  -1.0169604e-01	   5.0555174e-03	  -1.0323345e-16	   1.1368218e-01	  -1.0749702e-01	
